batting_team,bowling_team,inning,ovr,ovr_ball_num,batsman_id,non_striker_id,bowler_id,player_out_id,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,batsman_dob,non_striker_dob,bowler_dob,match_id,game_end_time
KXIP,RCB,1,1.1,1,73,75,165,-1,Nitin Saini,Paul Valthaty,Zaheer Khan,,,,37.615,2,2,,y,4.873,-0.388,-0.601,0.494,66,9,Indian,Indian,Indian,1988-10-28,1983-12-07,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,1.2,2,73,75,165,-1,Nitin Saini,Paul Valthaty,Zaheer Khan,,,,35.941,0,0,,y,9.292,0.158,-0.503,0.871,31,38,Indian,Indian,Indian,1988-10-28,1983-12-07,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,1.3,3,73,75,165,-1,Nitin Saini,Paul Valthaty,Zaheer Khan,,,,36.202,0,0,,y,8.929,0.188,-0.115,0.918,72,40,Indian,Indian,Indian,1988-10-28,1983-12-07,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,1.4,4,73,75,165,-1,Nitin Saini,Paul Valthaty,Zaheer Khan,,,,36.672,0,0,,y,8.007,0.095,-0.221,0.926,37,26,Indian,Indian,Indian,1988-10-28,1983-12-07,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,1.5,5,73,75,165,-1,Nitin Saini,Paul Valthaty,Zaheer Khan,,,,36.753,1,1,,y,7.493,0.040,-0.177,0.814,28,38,Indian,Indian,Indian,1988-10-28,1983-12-07,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,1.6,6,75,73,165,-1,Paul Valthaty,Nitin Saini,Zaheer Khan,,,,37.337,0,0,,y,5.868,-0.053,-0.443,0.629,5,5,Indian,Indian,Indian,1983-12-07,1988-10-28,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,2.1,1,73,75,166,-1,Nitin Saini,Paul Valthaty,Vinay Kumar,,,,36.500,2,2,,y,7.909,-0.013,0.202,0.745,83,17,Indian,Indian,Indian,1988-10-28,1983-12-07,1984-02-12,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,2.2,2,73,75,166,-1,Nitin Saini,Paul Valthaty,Vinay Kumar,,,,36.083,4,4,,y,9.310,-0.068,0.337,1.023,80,13,Indian,Indian,Indian,1988-10-28,1983-12-07,1984-02-12,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,2.3,3,73,75,166,-1,Nitin Saini,Paul Valthaty,Vinay Kumar,,,,36.011,1,1,,y,8.547,-0.242,-0.141,0.940,34,25,Indian,Indian,Indian,1988-10-28,1983-12-07,1984-02-12,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,2.4,4,75,73,166,-1,Paul Valthaty,Nitin Saini,Vinay Kumar,,,,36.988,0,0,,y,6.772,-0.163,-0.114,0.698,56,44,Indian,Indian,Indian,1983-12-07,1988-10-28,1984-02-12,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,2.5,5,75,73,166,-1,Paul Valthaty,Nitin Saini,Vinay Kumar,,,,-1.000,0,0,,y,,,,,5,5,Indian,Indian,Indian,1983-12-07,1988-10-28,1984-02-12,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,2.6,6,75,73,166,-1,Paul Valthaty,Nitin Saini,Vinay Kumar,,,,37.134,0,0,,y,9.414,-0.404,-0.442,0.747,5,5,Indian,Indian,Indian,1983-12-07,1988-10-28,1984-02-12,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,3.1,1,73,75,165,-1,Nitin Saini,Paul Valthaty,Zaheer Khan,,,,36.917,0,0,,y,7.555,0.214,-0.015,0.861,65,39,Indian,Indian,Indian,1988-10-28,1983-12-07,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,3.2,2,73,75,165,-1,Nitin Saini,Paul Valthaty,Zaheer Khan,,,,36.770,2,2,,y,7.496,-0.081,-0.333,0.774,68,22,Indian,Indian,Indian,1988-10-28,1983-12-07,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,3.3,3,73,75,165,-1,Nitin Saini,Paul Valthaty,Zaheer Khan,,,,37.481,2,2,,y,11.615,0.337,-0.077,1.180,84,20,Indian,Indian,Indian,1988-10-28,1983-12-07,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,3.4,4,73,75,165,73,Nitin Saini,Paul Valthaty,Zaheer Khan,b Zaheer Khan,Nitin Saini,bowled,37.615,0,0,,y,8.093,-0.701,-0.529,0.679,0,0,Indian,Indian,Indian,1988-10-28,1983-12-07,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,3.5,5,191,75,165,-1,Shaun Marsh,Paul Valthaty,Zaheer Khan,,,,36.058,1,1,,y,6.951,0.266,0.041,0.745,61,49,Australian,Indian,Indian,1983-07-09,1983-12-07,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,3.6,6,75,191,165,-1,Paul Valthaty,Shaun Marsh,Zaheer Khan,,,,37.638,0,0,,y,6.903,-0.139,-0.487,0.726,30,39,Indian,Australian,Indian,1983-12-07,1983-07-09,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,4.1,1,191,75,166,-1,Shaun Marsh,Paul Valthaty,Vinay Kumar,,,,35.316,0,0,,y,8.349,0.258,0.750,0.818,69,39,Australian,Indian,Indian,1983-07-09,1983-12-07,1984-02-12,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,4.2,2,191,75,166,-1,Shaun Marsh,Paul Valthaty,Vinay Kumar,,,,35.335,0,0,,y,7.929,0.086,0.437,0.720,68,43,Australian,Indian,Indian,1983-07-09,1983-12-07,1984-02-12,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,4.3,3,191,75,166,-1,Shaun Marsh,Paul Valthaty,Vinay Kumar,,,,36.695,4,4,,y,3.697,0.371,0.536,0.467,91,55,Australian,Indian,Indian,1983-07-09,1983-12-07,1984-02-12,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,4.4,4,191,75,166,-1,Shaun Marsh,Paul Valthaty,Vinay Kumar,,,,37.041,1,1,,y,8.633,-0.037,0.146,0.938,57,40,Australian,Indian,Indian,1983-07-09,1983-12-07,1984-02-12,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,4.5,5,75,191,166,-1,Paul Valthaty,Shaun Marsh,Vinay Kumar,,,,36.293,0,0,,y,12.024,-0.332,-0.441,1.533,68,42,Indian,Australian,Indian,1983-12-07,1983-07-09,1984-02-12,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,4.6,6,75,191,166,-1,Paul Valthaty,Shaun Marsh,Vinay Kumar,,,,36.866,0,0,,y,11.950,-0.261,-0.088,1.718,5,5,Indian,Australian,Indian,1983-12-07,1983-07-09,1984-02-12,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,5.1,1,191,75,165,-1,Shaun Marsh,Paul Valthaty,Zaheer Khan,,,,36.410,1,1,,y,8.380,0.416,-0.024,0.822,43,26,Australian,Indian,Indian,1983-07-09,1983-12-07,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,5.2,2,75,191,165,-1,Paul Valthaty,Shaun Marsh,Zaheer Khan,,,,37.189,2,2,,y,7.387,-0.579,-0.326,0.910,13,40,Indian,Australian,Indian,1983-12-07,1983-07-09,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,5.3,3,75,191,165,-1,Paul Valthaty,Shaun Marsh,Zaheer Khan,,,,37.681,4,4,,y,5.950,-0.617,-0.461,0.595,8,49,Indian,Australian,Indian,1983-12-07,1983-07-09,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,5.4,4,75,191,165,-1,Paul Valthaty,Shaun Marsh,Zaheer Khan,,,,37.795,0,0,,y,8.096,-0.054,-0.488,0.795,56,62,Indian,Australian,Indian,1983-12-07,1983-07-09,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,5.5,5,75,191,165,-1,Paul Valthaty,Shaun Marsh,Zaheer Khan,,,,34.499,0,0,,y,5.433,-0.141,-0.352,0.571,34,38,Indian,Australian,Indian,1983-12-07,1983-07-09,1978-10-07,25,2013-04-03 16:41:31.842000
KXIP,RCB,1,5.6,6,75,191,165,75,Paul Valthaty,Shaun Marsh,Zaheer Khan,c AB de Villiers b Zaheer Khan,Paul Valthaty,caught fielder,34.675,0,0,,y,5.565,-0.171,-0.462,0.576,0,0,Indian,Australian,Indian,1983-12-07,1983-07-09,1978-10-07,25,2013-04-03 16:41:31.842000
