batting_team,bowling_team,inning,ovr,ovr_ball_num,batsman_id,non_striker_id,bowler_id,player_out_id,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,batsman_dob,non_striker_dob,bowler_dob,match_id,game_end_time
PWI,KXIP,1,1.1,1,220,130,77,-1,Jesse Ryder,Sourav Ganguly,Praveen Kumar,,,,-1.000,0,0,,y,6.881,-0.099,0.440,0.489,5,5,New Zealander,Indian,Indian,1984-08-06,1972-07-08,1986-10-02,14,2013-04-03 16:41:28.930000
PWI,KXIP,1,1.2,2,220,130,77,-1,Jesse Ryder,Sourav Ganguly,Praveen Kumar,,,,-1.000,0,0,,y,8.080,-0.125,0.409,0.802,63,44,New Zealander,Indian,Indian,1984-08-06,1972-07-08,1986-10-02,14,2013-04-03 16:41:28.930000
PWI,KXIP,1,1.3,3,220,130,77,-1,Jesse Ryder,Sourav Ganguly,Praveen Kumar,,,,-1.000,0,0,,y,8.289,-0.221,0.359,0.672,48,42,New Zealander,Indian,Indian,1984-08-06,1972-07-08,1986-10-02,14,2013-04-03 16:41:28.930000
PWI,KXIP,1,1.4,4,220,130,77,-1,Jesse Ryder,Sourav Ganguly,Praveen Kumar,,,,-1.000,1,1,,y,7.657,-0.035,-0.177,0.712,18,30,New Zealander,Indian,Indian,1984-08-06,1972-07-08,1986-10-02,14,2013-04-03 16:41:28.930000
PWI,KXIP,1,1.5,5,130,220,77,-1,Sourav Ganguly,Jesse Ryder,Praveen Kumar,,,,-1.000,0,0,,y,7.900,-0.084,0.538,1.009,5,5,Indian,New Zealander,Indian,1972-07-08,1984-08-06,1986-10-02,14,2013-04-03 16:41:28.930000
PWI,KXIP,1,1.6,6,130,220,77,-1,Sourav Ganguly,Jesse Ryder,Praveen Kumar,,,,-1.000,4,4,,y,9.233,-0.163,0.389,1.045,57,93,Indian,New Zealander,Indian,1972-07-08,1984-08-06,1986-10-02,14,2013-04-03 16:41:28.930000
PWI,KXIP,1,2.1,1,220,130,254,-1,Jesse Ryder,Sourav Ganguly,Parvinder Awana,,,,39.668,0,0,,y,6.426,0.236,0.707,0.525,47,42,New Zealander,Indian,Indian,1984-08-06,1972-07-08,1986-07-19,14,2013-04-03 16:41:28.930000
PWI,KXIP,1,2.2,2,220,130,254,-1,Jesse Ryder,Sourav Ganguly,Parvinder Awana,,,,-1.000,0,0,,y,,,,,5,5,New Zealander,Indian,Indian,1984-08-06,1972-07-08,1986-07-19,14,2013-04-03 16:41:28.930000
PWI,KXIP,1,2.3,3,220,130,254,-1,Jesse Ryder,Sourav Ganguly,Parvinder Awana,,,,39.668,0,0,,y,7.173,-0.105,0.242,0.849,63,40,New Zealander,Indian,Indian,1984-08-06,1972-07-08,1986-07-19,14,2013-04-03 16:41:28.930000
PWI,KXIP,1,2.4,4,220,130,254,-1,Jesse Ryder,Sourav Ganguly,Parvinder Awana,,,,38.166,1,1,,y,4.217,0.259,0.684,0.507,74,13,New Zealander,Indian,Indian,1984-08-06,1972-07-08,1986-07-19,14,2013-04-03 16:41:28.930000
