batting_team,bowling_team,inning,ovr,ovr_ball_num,batsman_id,non_striker_id,bowler_id,player_out_id,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,batsman_dob,non_striker_dob,bowler_dob,match_id,game_end_time
DD,MI,1,1.1,1,175,45,211,-1,Mahela Jayawardene,Virender Sehwag,Lasith Malinga,,,,36.143,1,1,,y,8.899,0.045,0.070,0.816,74,19,Sri Lankan,Indian,Sri Lankan,1977-05-27,1978-10-20,1983-08-28,36,2013-04-03 16:41:34.998000
DD,MI,1,1.2,2,45,175,211,-1,Virender Sehwag,Mahela Jayawardene,Lasith Malinga,,,,35.889,0,0,,y,9.256,-0.081,-0.229,0.867,5,5,Indian,Sri Lankan,Sri Lankan,1978-10-20,1977-05-27,1983-08-28,36,2013-04-03 16:41:34.998000
DD,MI,1,1.3,3,45,175,211,-1,Virender Sehwag,Mahela Jayawardene,Lasith Malinga,,,,36.205,0,0,,y,8.744,-0.130,-0.163,0.820,34,39,Indian,Sri Lankan,Sri Lankan,1978-10-20,1977-05-27,1983-08-28,36,2013-04-03 16:41:34.998000
DD,MI,1,1.4,4,45,175,211,-1,Virender Sehwag,Mahela Jayawardene,Lasith Malinga,,,,-1.000,0,0,,y,,,,,5,5,Indian,Sri Lankan,Sri Lankan,1978-10-20,1977-05-27,1983-08-28,36,2013-04-03 16:41:34.998000
DD,MI,1,1.5,5,45,175,211,-1,Virender Sehwag,Mahela Jayawardene,Lasith Malinga,,,,36.461,0,0,,y,9.070,-0.120,-0.073,0.980,48,39,Indian,Sri Lankan,Sri Lankan,1978-10-20,1977-05-27,1983-08-28,36,2013-04-03 16:41:34.998000
DD,MI,1,1.6,6,45,175,211,-1,Virender Sehwag,Mahela Jayawardene,Lasith Malinga,,,,-1.000,0,0,,y,,,,,65,37,Indian,Sri Lankan,Sri Lankan,1978-10-20,1977-05-27,1983-08-28,36,2013-04-03 16:41:34.998000
DD,MI,1,2.1,1,175,45,112,-1,Mahela Jayawardene,Virender Sehwag,Rudra Pratap Singh,,,,35.413,0,0,,y,7.298,0.203,0.155,0.973,5,5,Sri Lankan,Indian,Indian,1977-05-27,1978-10-20,2012-02-27,36,2013-04-03 16:41:34.998000
DD,MI,1,2.2,2,175,45,112,-1,Mahela Jayawardene,Virender Sehwag,Rudra Pratap Singh,,,,33.413,1,1,,y,7.228,0.147,0.079,0.712,86,27,Sri Lankan,Indian,Indian,1977-05-27,1978-10-20,2012-02-27,36,2013-04-03 16:41:34.998000
DD,MI,1,2.3,3,45,175,112,-1,Virender Sehwag,Mahela Jayawardene,Rudra Pratap Singh,,,,31.413,1,1,,y,8.619,0.078,-0.394,0.792,85,31,Indian,Sri Lankan,Indian,1978-10-20,1977-05-27,2012-02-27,36,2013-04-03 16:41:34.998000
DD,MI,1,2.4,4,175,45,112,-1,Mahela Jayawardene,Virender Sehwag,Rudra Pratap Singh,,,,-1.000,0,0,,y,,,,,43,36,Sri Lankan,Indian,Indian,1977-05-27,1978-10-20,2012-02-27,36,2013-04-03 16:41:34.998000
DD,MI,1,2.5,5,175,45,112,-1,Mahela Jayawardene,Virender Sehwag,Rudra Pratap Singh,,,,-1.000,1,1,,y,,,,,28,15,Sri Lankan,Indian,Indian,1977-05-27,1978-10-20,2012-02-27,36,2013-04-03 16:41:34.998000
DD,MI,1,2.6,6,45,175,112,-1,Virender Sehwag,Mahela Jayawardene,Rudra Pratap Singh,,,,34.413,4,4,,y,8.719,0.173,0.008,0.785,9,24,Indian,Sri Lankan,Indian,1978-10-20,1977-05-27,2012-02-27,36,2013-04-03 16:41:34.998000
DD,MI,1,3.1,1,175,45,211,-1,Mahela Jayawardene,Virender Sehwag,Lasith Malinga,,,,39.043,4,4,,y,7.829,0.021,0.325,0.705,93,38,Sri Lankan,Indian,Sri Lankan,1977-05-27,1978-10-20,1983-08-28,36,2013-04-03 16:41:34.998000
