batting_team,bowling_team,inning,ovr,ovr_ball_num,batsman_id,non_striker_id,bowler_id,player_out_id,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,batsman_dob,non_striker_dob,bowler_dob,match_id,game_end_time
RCB,CSK,1,1.1,1,158,236,8,-1,Mayank Agarwal,Chris Gayle,Ravichandran Ashwin,,,,-1.000,0,0,,y,,,,,62,41,Indian,West Indian,Indian,1991-02-18,1979-09-21,1986-09-17,13,2013-04-03 16:41:28.681000
RCB,CSK,1,1.2,2,158,236,8,-1,Mayank Agarwal,Chris Gayle,Ravichandran Ashwin,,,,22.498,4,4,,y,4.307,-0.080,-0.343,0.359,37,91,Indian,West Indian,Indian,1991-02-18,1979-09-21,1986-09-17,13,2013-04-03 16:41:28.681000
RCB,CSK,1,1.3,3,158,236,8,-1,Mayank Agarwal,Chris Gayle,Ravichandran Ashwin,,,,22.498,1,1,,y,4.307,0.070,0.085,0.435,82,54,Indian,West Indian,Indian,1991-02-18,1979-09-21,1986-09-17,13,2013-04-03 16:41:28.681000
RCB,CSK,1,1.4,4,236,158,8,-1,Chris Gayle,Mayank Agarwal,Ravichandran Ashwin,,,,22.498,2,2,,y,4.307,0.035,-0.065,0.435,18,21,West Indian,Indian,Indian,1979-09-21,1991-02-18,1986-09-17,13,2013-04-03 16:41:28.681000
RCB,CSK,1,1.5,5,236,158,8,-1,Chris Gayle,Mayank Agarwal,Ravichandran Ashwin,,,,22.498,0,0,,y,5.007,0.290,0.173,0.555,52,43,West Indian,Indian,Indian,1979-09-21,1991-02-18,1986-09-17,13,2013-04-03 16:41:28.681000
RCB,CSK,1,1.6,6,236,158,8,-1,Chris Gayle,Mayank Agarwal,Ravichandran Ashwin,,,,22.498,2,2,,y,4.507,0.225,0.120,0.540,25,43,West Indian,Indian,Indian,1979-09-21,1991-02-18,1986-09-17,13,2013-04-03 16:41:28.681000
RCB,CSK,1,2.1,1,158,236,18,-1,Mayank Agarwal,Chris Gayle,Doug Bollinger,,,,39.578,1,0,Wd,y,-4.669,-1.679,-1.250,0.895,5,5,Indian,West Indian,Australian,1991-02-18,1979-09-21,1981-07-24,13,2013-04-03 16:41:28.681000
RCB,CSK,1,2.2,1,158,236,18,-1,Mayank Agarwal,Chris Gayle,Doug Bollinger,,,,38.820,0,0,,y,3.564,-0.136,-0.343,0.354,32,39,Indian,West Indian,Australian,1991-02-18,1979-09-21,1981-07-24,13,2013-04-03 16:41:28.681000
RCB,CSK,1,2.3,2,158,236,18,-1,Mayank Agarwal,Chris Gayle,Doug Bollinger,,,,36.260,0,0,,y,7.218,0.020,-0.069,0.791,33,35,Indian,West Indian,Australian,1991-02-18,1979-09-21,1981-07-24,13,2013-04-03 16:41:28.681000
RCB,CSK,1,2.4,3,158,236,18,-1,Mayank Agarwal,Chris Gayle,Doug Bollinger,,,,38.731,4,4,,y,8.954,0.112,-0.330,0.940,12,20,Indian,West Indian,Australian,1991-02-18,1979-09-21,1981-07-24,13,2013-04-03 16:41:28.681000
RCB,CSK,1,2.5,4,158,236,18,-1,Mayank Agarwal,Chris Gayle,Doug Bollinger,,,,37.714,0,0,,y,7.560,-0.171,-0.681,0.987,5,5,Indian,West Indian,Australian,1991-02-18,1979-09-21,1981-07-24,13,2013-04-03 16:41:28.681000
RCB,CSK,1,2.6,5,158,236,18,-1,Mayank Agarwal,Chris Gayle,Doug Bollinger,,,,37.212,1,1,,y,6.217,-0.174,-0.502,0.482,14,36,Indian,West Indian,Australian,1991-02-18,1979-09-21,1981-07-24,13,2013-04-03 16:41:28.681000
