batting_team,bowling_team,inning,ovr,ovr_ball_num,batsman_id,non_striker_id,bowler_id,player_out_id,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,batsman_dob,non_striker_dob,bowler_dob,match_id,game_end_time
DC,RCB,1,1.1,1,41,29,165,-1,Shikhar Dhawan,Akshath Reddy,Zaheer Khan,,,,37.437,0,0,,y,8.138,0.451,0.522,0.779,5,5,Indian,Indian,Indian,1985-12-05,1991-02-11,1978-10-07,71,2013-04-03 16:41:42.911000
DC,RCB,1,1.2,2,41,29,165,-1,Shikhar Dhawan,Akshath Reddy,Zaheer Khan,,,,38.195,4,4,,y,8.482,0.434,0.258,0.757,92,24,Indian,Indian,Indian,1985-12-05,1991-02-11,1978-10-07,71,2013-04-03 16:41:42.911000
DC,RCB,1,1.3,3,41,29,165,-1,Shikhar Dhawan,Akshath Reddy,Zaheer Khan,,,,37.144,1,1,,y,3.892,0.397,0.371,0.360,36,10,Indian,Indian,Indian,1985-12-05,1991-02-11,1978-10-07,71,2013-04-03 16:41:42.911000
DC,RCB,1,1.4,4,29,41,165,-1,Akshath Reddy,Shikhar Dhawan,Zaheer Khan,,,,38.048,0,0,,y,9.165,0.100,-0.564,0.803,5,5,Indian,Indian,Indian,1991-02-11,1985-12-05,1978-10-07,71,2013-04-03 16:41:42.911000
DC,RCB,1,1.5,5,29,41,165,-1,Akshath Reddy,Shikhar Dhawan,Zaheer Khan,,,,37.459,1,1,,y,4.211,-0.081,-0.202,0.375,58,61,Indian,Indian,Indian,1991-02-11,1985-12-05,1978-10-07,71,2013-04-03 16:41:42.911000
DC,RCB,1,1.6,6,41,29,165,41,Shikhar Dhawan,Akshath Reddy,Zaheer Khan,b Zaheer Khan,Shikhar Dhawan,bowled,-1.000,0,0,,y,6.632,0.242,-0.017,0.738,0,0,Indian,Indian,Indian,1985-12-05,1991-02-11,1978-10-07,71,2013-04-03 16:41:42.911000
DC,RCB,1,2.1,1,29,27,166,-1,Akshath Reddy,Kumar Sangakkara,Vinay Kumar,,,,37.169,1,1,,y,8.804,-0.223,0.013,0.806,70,43,Indian,Sri Lankan,Indian,1991-02-11,1977-10-27,1984-02-12,71,2013-04-03 16:41:42.911000
DC,RCB,1,2.2,2,27,29,166,-1,Kumar Sangakkara,Akshath Reddy,Vinay Kumar,,,,35.429,0,0,,y,7.919,-0.030,0.158,0.704,45,36,Sri Lankan,Indian,Indian,1977-10-27,1991-02-11,1984-02-12,71,2013-04-03 16:41:42.911000
DC,RCB,1,2.3,3,27,29,166,-1,Kumar Sangakkara,Akshath Reddy,Vinay Kumar,,,,39.392,0,0,,y,8.069,0.035,0.406,0.732,66,28,Sri Lankan,Indian,Indian,1977-10-27,1991-02-11,1984-02-12,71,2013-04-03 16:41:42.911000
DC,RCB,1,2.4,4,27,29,166,-1,Kumar Sangakkara,Akshath Reddy,Vinay Kumar,,,,36.722,1,1,,y,8.560,0.049,0.313,0.920,35,39,Sri Lankan,Indian,Indian,1977-10-27,1991-02-11,1984-02-12,71,2013-04-03 16:41:42.911000
DC,RCB,1,2.5,5,29,27,166,-1,Akshath Reddy,Kumar Sangakkara,Vinay Kumar,,,,37.079,2,2,,y,7.573,-0.414,-0.460,0.758,12,27,Indian,Sri Lankan,Indian,1991-02-11,1977-10-27,1984-02-12,71,2013-04-03 16:41:42.911000
DC,RCB,1,2.6,6,29,27,166,-1,Akshath Reddy,Kumar Sangakkara,Vinay Kumar,,,,35.931,0,0,,y,8.399,-0.302,-0.385,1.051,5,5,Indian,Sri Lankan,Indian,1991-02-11,1977-10-27,1984-02-12,71,2013-04-03 16:41:42.911000
DC,RCB,1,3.1,1,27,29,165,-1,Kumar Sangakkara,Akshath Reddy,Zaheer Khan,,,,36.905,1,1,,y,7.460,0.362,0.014,0.731,37,45,Sri Lankan,Indian,Indian,1977-10-27,1991-02-11,1978-10-07,71,2013-04-03 16:41:42.911000
DC,RCB,1,3.2,2,29,27,165,-1,Akshath Reddy,Kumar Sangakkara,Zaheer Khan,,,,39.299,0,0,,y,4.707,-0.254,-0.485,0.423,41,56,Indian,Sri Lankan,Indian,1991-02-11,1977-10-27,1978-10-07,71,2013-04-03 16:41:42.911000
DC,RCB,1,3.3,3,29,27,165,-1,Akshath Reddy,Kumar Sangakkara,Zaheer Khan,,,,37.347,0,0,,y,3.903,-0.549,-0.480,0.420,33,39,Indian,Sri Lankan,Indian,1991-02-11,1977-10-27,1978-10-07,71,2013-04-03 16:41:42.911000
DC,RCB,1,3.4,4,29,27,165,-1,Akshath Reddy,Kumar Sangakkara,Zaheer Khan,,,,35.056,1,1,,y,9.515,-0.389,0.070,1.115,62,44,Indian,Sri Lankan,Indian,1991-02-11,1977-10-27,1978-10-07,71,2013-04-03 16:41:42.911000
DC,RCB,1,3.5,5,27,29,165,-1,Kumar Sangakkara,Akshath Reddy,Zaheer Khan,,,,37.613,0,0,,y,10.939,0.695,0.758,1.403,68,28,Sri Lankan,Indian,Indian,1977-10-27,1991-02-11,1978-10-07,71,2013-04-03 16:41:42.911000
DC,RCB,1,3.6,6,27,29,165,-1,Kumar Sangakkara,Akshath Reddy,Zaheer Khan,,,,34.576,4,4,,y,9.349,0.185,-0.099,0.569,10,21,Sri Lankan,Indian,Indian,1977-10-27,1991-02-11,1978-10-07,71,2013-04-03 16:41:42.911000
DC,RCB,1,4.1,1,29,27,166,-1,Akshath Reddy,Kumar Sangakkara,Vinay Kumar,,,,39.627,1,0,Wd,y,13.034,-0.346,-0.156,2.067,5,5,Indian,Sri Lankan,Indian,1991-02-11,1977-10-27,1984-02-12,71,2013-04-03 16:41:42.911000
DC,RCB,1,4.2,1,29,27,166,-1,Akshath Reddy,Kumar Sangakkara,Vinay Kumar,,,,39.149,2,2,,y,9.022,-0.461,-0.377,1.033,18,47,Indian,Sri Lankan,Indian,1991-02-11,1977-10-27,1984-02-12,71,2013-04-03 16:41:42.911000
DC,RCB,1,4.3,2,29,27,166,-1,Akshath Reddy,Kumar Sangakkara,Vinay Kumar,,,,36.352,0,0,,y,7.720,-0.339,-0.263,0.570,57,58,Indian,Sri Lankan,Indian,1991-02-11,1977-10-27,1984-02-12,71,2013-04-03 16:41:42.911000
DC,RCB,1,4.4,3,29,27,166,29,Akshath Reddy,Kumar Sangakkara,Vinay Kumar,c AB de Villiers b Vinay Kumar,Akshath Reddy,caught keeper,38.232,0,0,,y,8.162,-0.455,-0.495,0.884,0,0,Indian,Sri Lankan,Indian,1991-02-11,1977-10-27,1984-02-12,71,2013-04-03 16:41:42.911000
DC,RCB,1,4.5,4,178,27,166,-1,Cameron White,Kumar Sangakkara,Vinay Kumar,,,,39.014,0,0,,y,8.113,-0.338,-0.330,0.994,46,22,Australian,Sri Lankan,Indian,1983-08-18,1977-10-27,1984-02-12,71,2013-04-03 16:41:42.911000
DC,RCB,1,4.6,5,178,27,166,-1,Cameron White,Kumar Sangakkara,Vinay Kumar,,,,38.203,0,0,,y,7.443,-0.383,-0.293,0.768,58,57,Australian,Sri Lankan,Indian,1983-08-18,1977-10-27,1984-02-12,71,2013-04-03 16:41:42.911000
DC,RCB,1,4.7,6,178,27,166,-1,Cameron White,Kumar Sangakkara,Vinay Kumar,,,,36.098,1,1,,y,9.533,-0.416,-0.414,1.069,26,15,Australian,Sri Lankan,Indian,1983-08-18,1977-10-27,1984-02-12,71,2013-04-03 16:41:42.911000
DC,RCB,1,5.1,1,178,27,415,-1,Cameron White,Kumar Sangakkara,Prasanth Parameswaran,,,,37.728,0,0,,y,5.776,0.116,-0.121,0.494,48,39,Australian,Sri Lankan,Indian,1983-08-18,1977-10-27,1985-05-30,71,2013-04-03 16:41:42.911000
DC,RCB,1,5.2,2,178,27,415,178,Cameron White,Kumar Sangakkara,Prasanth Parameswaran,c Mayank Agarwal b Prasanth Parameswaran,Cameron White,caught fielder,36.093,0,0,,y,10.516,0.365,-0.110,1.497,0,0,Australian,Sri Lankan,Indian,1983-08-18,1977-10-27,1985-05-30,71,2013-04-03 16:41:42.911000
DC,RCB,1,5.3,3,182,27,415,-1,JP Duminy,Kumar Sangakkara,Prasanth Parameswaran,,,,36.337,0,0,,y,8.025,0.691,0.741,0.954,5,5,South African,Sri Lankan,Indian,1984-04-14,1977-10-27,1985-05-30,71,2013-04-03 16:41:42.911000
DC,RCB,1,5.4,4,182,27,415,-1,JP Duminy,Kumar Sangakkara,Prasanth Parameswaran,,,,36.262,0,0,,y,8.825,0.807,0.775,0.846,68,27,South African,Sri Lankan,Indian,1984-04-14,1977-10-27,1985-05-30,71,2013-04-03 16:41:42.911000
DC,RCB,1,5.5,5,182,27,415,-1,JP Duminy,Kumar Sangakkara,Prasanth Parameswaran,,,,34.821,1,1,,y,8.664,0.673,0.540,1.229,81,22,South African,Sri Lankan,Indian,1984-04-14,1977-10-27,1985-05-30,71,2013-04-03 16:41:42.911000
DC,RCB,1,5.6,6,27,182,415,-1,Kumar Sangakkara,JP Duminy,Prasanth Parameswaran,,,,36.676,0,0,,y,8.824,0.639,0.481,0.986,64,34,Sri Lankan,South African,Indian,1977-10-27,1984-04-14,1985-05-30,71,2013-04-03 16:41:42.911000
DC,RCB,1,6.1,1,182,27,241,-1,JP Duminy,Kumar Sangakkara,Muttiah Muralitharan,,,,22.744,0,0,,y,4.119,0.566,0.178,-0.151,67,39,South African,Sri Lankan,Sri Lankan,1984-04-14,1977-10-27,1972-04-17,71,2013-04-03 16:41:42.911000
DC,RCB,1,6.2,2,182,27,241,-1,JP Duminy,Kumar Sangakkara,Muttiah Muralitharan,,,,23.337,1,1,,y,3.836,0.119,0.376,0.771,60,84,South African,Sri Lankan,Sri Lankan,1984-04-14,1977-10-27,1972-04-17,71,2013-04-03 16:41:42.911000
DC,RCB,1,6.3,3,27,182,241,-1,Kumar Sangakkara,JP Duminy,Muttiah Muralitharan,,,,24.229,0,0,,y,5.203,0.315,0.808,0.796,5,5,Sri Lankan,South African,Sri Lankan,1977-10-27,1984-04-14,1972-04-17,71,2013-04-03 16:41:42.911000
DC,RCB,1,6.4,4,27,182,241,-1,Kumar Sangakkara,JP Duminy,Muttiah Muralitharan,,,,-1.000,0,0,,y,,,,,66,38,Sri Lankan,South African,Sri Lankan,1977-10-27,1984-04-14,1972-04-17,71,2013-04-03 16:41:42.911000
DC,RCB,1,6.5,5,27,182,241,-1,Kumar Sangakkara,JP Duminy,Muttiah Muralitharan,,,,24.274,1,1,,y,4.909,0.059,-0.031,0.583,33,59,Sri Lankan,South African,Sri Lankan,1977-10-27,1984-04-14,1972-04-17,71,2013-04-03 16:41:42.911000
DC,RCB,1,6.6,6,182,27,241,-1,JP Duminy,Kumar Sangakkara,Muttiah Muralitharan,,,,23.297,0,0,,y,6.004,-0.001,-0.054,0.509,35,39,South African,Sri Lankan,Sri Lankan,1984-04-14,1977-10-27,1972-04-17,71,2013-04-03 16:41:42.911000
DC,RCB,1,7.1,1,27,182,415,-1,Kumar Sangakkara,JP Duminy,Prasanth Parameswaran,,,,37.651,1,1,,y,9.979,0.648,0.578,0.997,89,28,Sri Lankan,South African,Indian,1977-10-27,1984-04-14,1985-05-30,71,2013-04-03 16:41:42.911000
DC,RCB,1,7.2,2,182,27,415,-1,JP Duminy,Kumar Sangakkara,Prasanth Parameswaran,,,,38.218,0,0,,y,6.121,0.686,0.634,0.618,63,44,South African,Sri Lankan,Indian,1984-04-14,1977-10-27,1985-05-30,71,2013-04-03 16:41:42.911000
