batting_team,bowling_team,inning,ovr,ovr_ball_num,batsman_id,non_striker_id,bowler_id,player_out_id,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,batsman_dob,non_striker_dob,bowler_dob,match_id,game_end_time
DC,DD,1,1.1,1,27,41,49,-1,Kumar Sangakkara,Shikhar Dhawan,Irfan Pathan,,,,36.990,0,0,,y,9.506,0.209,0.597,1.243,33,47,Sri Lankan,Indian,Indian,1977-10-27,1985-12-05,1984-10-27,23,2013-04-03 16:41:31.280000
DC,DD,1,1.2,2,27,41,49,-1,Kumar Sangakkara,Shikhar Dhawan,Irfan Pathan,,,,36.670,0,0,,y,7.460,0.235,0.410,0.777,64,30,Sri Lankan,Indian,Indian,1977-10-27,1985-12-05,1984-10-27,23,2013-04-03 16:41:31.280000
DC,DD,1,1.3,3,27,41,49,-1,Kumar Sangakkara,Shikhar Dhawan,Irfan Pathan,,,,36.670,0,0,,y,6.343,0.203,0.337,0.521,59,56,Sri Lankan,Indian,Indian,1977-10-27,1985-12-05,1984-10-27,23,2013-04-03 16:41:31.280000
DC,DD,1,1.4,4,27,41,49,-1,Kumar Sangakkara,Shikhar Dhawan,Irfan Pathan,,,,36.670,0,0,,y,9.051,0.311,0.433,0.937,66,28,Sri Lankan,Indian,Indian,1977-10-27,1985-12-05,1984-10-27,23,2013-04-03 16:41:31.280000
DC,DD,1,1.5,5,27,41,49,-1,Kumar Sangakkara,Shikhar Dhawan,Irfan Pathan,,,,-1.000,1,1,,y,,,,,24,13,Sri Lankan,Indian,Indian,1977-10-27,1985-12-05,1984-10-27,23,2013-04-03 16:41:31.280000
DC,DD,1,1.6,6,41,27,49,-1,Shikhar Dhawan,Kumar Sangakkara,Irfan Pathan,,,,36.756,1,1,,y,7.398,0.293,0.319,0.792,70,13,Indian,Sri Lankan,Indian,1985-12-05,1977-10-27,1984-10-27,23,2013-04-03 16:41:31.280000
DC,DD,1,2.1,1,41,27,172,-1,Shikhar Dhawan,Kumar Sangakkara,Kevin Pietersen,,,,23.783,0,0,,y,2.846,0.276,0.179,0.659,66,26,Indian,Sri Lankan,English,1985-12-05,1977-10-27,1980-06-27,23,2013-04-03 16:41:31.280000
DC,DD,1,2.2,2,41,27,172,-1,Shikhar Dhawan,Kumar Sangakkara,Kevin Pietersen,,,,23.783,0,0,,y,5.665,0.316,0.386,0.408,5,5,Indian,Sri Lankan,English,1985-12-05,1977-10-27,1980-06-27,23,2013-04-03 16:41:31.280000
DC,DD,1,2.3,3,41,27,172,-1,Shikhar Dhawan,Kumar Sangakkara,Kevin Pietersen,,,,-1.000,0,0,,y,,,,,65,38,Indian,Sri Lankan,English,1985-12-05,1977-10-27,1980-06-27,23,2013-04-03 16:41:31.280000
DC,DD,1,2.4,4,41,27,172,-1,Shikhar Dhawan,Kumar Sangakkara,Kevin Pietersen,,,,27.412,4,4,,y,7.122,-0.062,-0.065,1.015,6,28,Indian,Sri Lankan,English,1985-12-05,1977-10-27,1980-06-27,23,2013-04-03 16:41:31.280000
