batting_team,bowling_team,inning,ovr,ovr_ball_num,batsman_id,non_striker_id,bowler_id,player_out_id,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,batsman_dob,non_striker_dob,bowler_dob,match_id,game_end_time
DD,RCB,1,1.1,1,170,45,594,-1,David Warner,Virender Sehwag,Ravi Rampaul,,,,38.329,0,0,,n,8.655,0.057,0.010,0.747,40,37,Australian,Indian,West Indian,1986-10-27,1978-10-20,1984-10-15,21,2013-04-17 00:36:51.645000
DD,RCB,1,1.2,2,170,45,594,-1,David Warner,Virender Sehwag,Ravi Rampaul,,,,38.731,0,0,,n,9.634,-0.020,-0.082,1.093,5,5,Australian,Indian,West Indian,1986-10-27,1978-10-20,1984-10-15,21,2013-04-17 00:36:51.645000
DD,RCB,1,1.3,3,170,45,594,-1,David Warner,Virender Sehwag,Ravi Rampaul,,,,37.052,0,0,,n,7.564,-0.041,-0.134,0.824,5,5,Australian,Indian,West Indian,1986-10-27,1978-10-20,1984-10-15,21,2013-04-17 00:36:51.645000
DD,RCB,1,1.4,4,170,45,594,-1,David Warner,Virender Sehwag,Ravi Rampaul,,,,38.037,1,0,Lb,n,8.426,-0.102,-0.053,0.795,5,5,Australian,Indian,West Indian,1986-10-27,1978-10-20,1984-10-15,21,2013-04-17 00:36:51.645000
DD,RCB,1,1.5,5,45,170,594,-1,Virender Sehwag,David Warner,Ravi Rampaul,,,,38.255,0,0,,y,7.703,-0.080,-0.017,0.826,45,37,Indian,Australian,West Indian,1978-10-20,1986-10-27,1984-10-15,21,2013-04-17 00:36:51.645000
DD,RCB,1,1.6,6,45,170,594,-1,Virender Sehwag,David Warner,Ravi Rampaul,,,,37.347,0,0,,y,7.203,-0.520,-0.754,0.785,5,5,Indian,Australian,West Indian,1978-10-20,1986-10-27,1984-10-15,21,2013-04-17 00:36:51.645000
DD,RCB,1,2.1,1,170,45,112,-1,David Warner,Virender Sehwag,Rudra Pratap Singh,,,,-1.000,1,0,Wd,n,,,,,5,5,Australian,Indian,Indian,1986-10-27,1978-10-20,2012-02-27,21,2013-04-17 00:36:51.645000
DD,RCB,1,2.2,1,170,45,112,-1,David Warner,Virender Sehwag,Rudra Pratap Singh,,,,-1.000,1,1,,n,,,,,66,44,Australian,Indian,Indian,1986-10-27,1978-10-20,2012-02-27,21,2013-04-17 00:36:51.645000
DD,RCB,1,2.3,2,45,170,112,-1,Virender Sehwag,David Warner,Rudra Pratap Singh,,,,-1.000,4,4,,y,10.946,0.269,0.124,1.466,79,12,Indian,Australian,Indian,1978-10-20,1986-10-27,2012-02-27,21,2013-04-17 00:36:51.645000
DD,RCB,1,2.4,3,45,170,112,-1,Virender Sehwag,David Warner,Rudra Pratap Singh,,,,36.332,1,1,,y,8.962,0.226,0.100,0.920,40,23,Indian,Australian,Indian,1978-10-20,1986-10-27,2012-02-27,21,2013-04-17 00:36:51.645000
DD,RCB,1,2.5,4,170,45,112,-1,David Warner,Virender Sehwag,Rudra Pratap Singh,,,,39.970,0,0,,n,7.266,0.529,0.720,0.952,5,5,Australian,Indian,Indian,1986-10-27,1978-10-20,2012-02-27,21,2013-04-17 00:36:51.645000
DD,RCB,1,2.6,5,170,45,112,-1,David Warner,Virender Sehwag,Rudra Pratap Singh,,,,37.049,4,4,,n,7.295,0.428,0.559,0.769,91,58,Australian,Indian,Indian,1986-10-27,1978-10-20,2012-02-27,21,2013-04-17 00:36:51.645000
DD,RCB,1,2.7,6,170,45,112,-1,David Warner,Virender Sehwag,Rudra Pratap Singh,,,,37.594,4,4,,n,7.458,0.503,0.731,0.805,93,37,Australian,Indian,Indian,1986-10-27,1978-10-20,2012-02-27,21,2013-04-17 00:36:51.645000
DD,RCB,1,3.1,1,45,170,594,-1,Virender Sehwag,David Warner,Ravi Rampaul,,,,38.817,3,3,,y,8.294,-0.056,0.119,0.920,92,35,Indian,Australian,West Indian,1978-10-20,1986-10-27,1984-10-15,21,2013-04-17 00:36:51.645000
DD,RCB,1,3.2,2,170,45,594,-1,David Warner,Virender Sehwag,Ravi Rampaul,,,,36.634,1,1,,n,7.816,0.119,0.251,0.849,12,41,Australian,Indian,West Indian,1986-10-27,1978-10-20,1984-10-15,21,2013-04-17 00:36:51.645000
DD,RCB,1,3.3,3,45,170,594,-1,Virender Sehwag,David Warner,Ravi Rampaul,,,,39.492,0,0,,y,8.356,-0.429,-0.671,1.114,5,5,Indian,Australian,West Indian,1978-10-20,1986-10-27,1984-10-15,21,2013-04-17 00:36:51.645000
DD,RCB,1,3.4,4,45,170,594,-1,Virender Sehwag,David Warner,Ravi Rampaul,,,,38.062,0,0,,y,7.518,-0.368,-0.442,0.850,32,36,Indian,Australian,West Indian,1978-10-20,1986-10-27,1984-10-15,21,2013-04-17 00:36:51.645000
DD,RCB,1,3.5,5,45,170,594,-1,Virender Sehwag,David Warner,Ravi Rampaul,,,,38.782,0,0,,y,11.698,-0.224,-0.234,1.673,5,5,Indian,Australian,West Indian,1978-10-20,1986-10-27,1984-10-15,21,2013-04-17 00:36:51.645000
DD,RCB,1,3.6,6,45,170,594,-1,Virender Sehwag,David Warner,Ravi Rampaul,,,,38.316,1,1,,y,9.357,-0.281,-0.190,0.898,28,13,Indian,Australian,West Indian,1978-10-20,1986-10-27,1984-10-15,21,2013-04-17 00:36:51.645000
DD,RCB,1,4.1,1,45,170,86,-1,Virender Sehwag,David Warner,Jaidev Unadkat,,,,35.250,0,0,,y,8.371,0.109,-0.131,0.887,48,26,Indian,Australian,Indian,1978-10-20,1986-10-27,1991-10-18,21,2013-04-17 00:36:51.645000
DD,RCB,1,4.2,2,45,170,86,-1,Virender Sehwag,David Warner,Jaidev Unadkat,,,,37.100,4,4,,y,6.652,0.090,-0.063,0.753,80,79,Indian,Australian,Indian,1978-10-20,1986-10-27,1991-10-18,21,2013-04-17 00:36:51.645000
DD,RCB,1,4.3,3,45,170,86,-1,Virender Sehwag,David Warner,Jaidev Unadkat,,,,33.058,0,0,,y,9.541,0.319,-0.255,1.164,51,37,Indian,Australian,Indian,1978-10-20,1986-10-27,1991-10-18,21,2013-04-17 00:36:51.645000
DD,RCB,1,4.4,4,45,170,86,-1,Virender Sehwag,David Warner,Jaidev Unadkat,,,,36.986,4,4,,y,9.193,0.128,-0.466,0.945,7,31,Indian,Australian,Indian,1978-10-20,1986-10-27,1991-10-18,21,2013-04-17 00:36:51.645000
DD,RCB,1,4.5,5,45,170,86,-1,Virender Sehwag,David Warner,Jaidev Unadkat,,,,37.124,4,4,,y,6.932,0.028,-0.280,0.739,35,7,Indian,Australian,Indian,1978-10-20,1986-10-27,1991-10-18,21,2013-04-17 00:36:51.645000
