batting_team,bowling_team,inning,ovr,ovr_ball_num,batsman_id,non_striker_id,bowler_id,player_out_id,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,batsman_dob,non_striker_dob,bowler_dob,match_id,game_end_time
RCB,PWI,1,1.1,1,236,240,116,-1,Chris Gayle,Tillakaratne Dilshan,Bhuvneshwar Kumar,,,,37.526,0,0,,n,7.613,-0.261,-0.178,0.829,36,36,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,1.2,2,236,240,116,-1,Chris Gayle,Tillakaratne Dilshan,Bhuvneshwar Kumar,,,,37.658,0,0,,n,7.096,-0.200,0.277,0.812,5,5,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,1.3,3,236,240,116,-1,Chris Gayle,Tillakaratne Dilshan,Bhuvneshwar Kumar,,,,36.832,1,1,,n,6.887,-0.310,0.106,0.800,58,53,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,1.4,4,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,38.348,2,2,,y,5.010,-0.287,0.032,0.600,62,74,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,1.5,5,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,37.225,0,0,,y,7.024,-0.470,-0.564,0.756,5,5,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,1.6,6,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,37.789,0,0,,y,4.932,-0.319,-0.069,0.576,46,59,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,2.1,1,236,240,1090,-1,Chris Gayle,Tillakaratne Dilshan,Ishwar Pandey,,,,37.351,4,4,,n,4.643,0.561,0.704,0.351,94,45,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1989-08-15,31,2013-04-24 23:33:14.761000
RCB,PWI,1,2.2,2,236,240,1090,-1,Chris Gayle,Tillakaratne Dilshan,Ishwar Pandey,,,,37.438,4,4,,n,8.441,0.122,0.671,0.979,93,43,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1989-08-15,31,2013-04-24 23:33:14.761000
RCB,PWI,1,2.3,3,236,240,1090,-1,Chris Gayle,Tillakaratne Dilshan,Ishwar Pandey,,,,36.098,0,0,,n,9.183,-0.060,0.194,1.092,58,37,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1989-08-15,31,2013-04-24 23:33:14.761000
RCB,PWI,1,2.4,4,236,240,1090,-1,Chris Gayle,Tillakaratne Dilshan,Ishwar Pandey,,,,37.943,5,4,Nb,n,4.842,-0.243,-0.280,0.596,41,7,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1989-08-15,31,2013-04-24 23:33:14.761000
RCB,PWI,1,2.5,4,236,240,1090,-1,Chris Gayle,Tillakaratne Dilshan,Ishwar Pandey,,,,37.753,4,4,,n,0.443,-0.008,0.001,0.096,10,23,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1989-08-15,31,2013-04-24 23:33:14.761000
RCB,PWI,1,2.6,5,236,240,1090,-1,Chris Gayle,Tillakaratne Dilshan,Ishwar Pandey,,,,37.210,0,0,,n,11.470,-0.376,0.073,1.837,5,5,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1989-08-15,31,2013-04-24 23:33:14.761000
RCB,PWI,1,2.7,6,236,240,1090,-1,Chris Gayle,Tillakaratne Dilshan,Ishwar Pandey,,,,37.286,4,4,,n,4.263,0.477,0.718,0.619,76,84,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1989-08-15,31,2013-04-24 23:33:14.761000
RCB,PWI,1,3.1,1,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,-1.000,0,0,,y,,,,,55,27,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,3.2,2,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,-1.000,0,0,,y,,,,,34,36,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,3.3,3,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,-1.000,0,0,,y,,,,,31,37,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,3.4,4,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,37.124,0,0,,y,8.659,-0.661,-0.673,0.777,37,43,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,3.5,5,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,31.928,4,4,,y,2.520,-0.434,-0.368,0.402,64,7,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,3.6,6,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,38.279,0,0,,y,4.942,-0.762,-0.880,0.558,5,5,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,4.1,1,236,240,48,-1,Chris Gayle,Tillakaratne Dilshan,Ashok Dinda,,,,38.176,1,1,,n,7.685,-0.209,-0.116,0.796,32,12,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1984-03-25,31,2013-04-24 23:33:14.761000
RCB,PWI,1,4.2,2,240,236,48,-1,Tillakaratne Dilshan,Chris Gayle,Ashok Dinda,,,,36.951,0,0,,y,7.999,-0.408,-0.380,0.925,36,41,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1984-03-25,31,2013-04-24 23:33:14.761000
RCB,PWI,1,4.3,3,240,236,48,-1,Tillakaratne Dilshan,Chris Gayle,Ashok Dinda,,,,38.015,0,0,,y,7.093,-0.305,-0.191,0.775,44,38,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1984-03-25,31,2013-04-24 23:33:14.761000
RCB,PWI,1,4.4,4,240,236,48,-1,Tillakaratne Dilshan,Chris Gayle,Ashok Dinda,,,,36.143,4,4,,y,8.756,-0.455,-0.490,0.849,7,30,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1984-03-25,31,2013-04-24 23:33:14.761000
RCB,PWI,1,4.5,5,240,236,48,-1,Tillakaratne Dilshan,Chris Gayle,Ashok Dinda,,,,-1.000,0,0,,y,,,,,5,5,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1984-03-25,31,2013-04-24 23:33:14.761000
RCB,PWI,1,4.6,6,240,236,48,-1,Tillakaratne Dilshan,Chris Gayle,Ashok Dinda,,,,37.366,0,0,,y,11.487,-0.291,-0.355,1.596,5,5,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1984-03-25,31,2013-04-24 23:33:14.761000
RCB,PWI,1,5.1,1,236,240,221,-1,Chris Gayle,Tillakaratne Dilshan,Mitchell Marsh,,,,36.932,6,6,,n,5.116,0.106,0.294,0.656,14,85,West Indian,Sri Lankan,Australian,1979-09-21,1976-10-14,1991-10-20,31,2013-04-24 23:33:14.761000
RCB,PWI,1,5.2,2,236,240,221,-1,Chris Gayle,Tillakaratne Dilshan,Mitchell Marsh,,,,31.181,6,6,,n,3.425,0.368,0.651,0.535,96,44,West Indian,Sri Lankan,Australian,1979-09-21,1976-10-14,1991-10-20,31,2013-04-24 23:33:14.761000
RCB,PWI,1,5.3,3,236,240,221,-1,Chris Gayle,Tillakaratne Dilshan,Mitchell Marsh,,,,38.373,4,4,,n,7.877,0.257,1.047,0.974,88,20,West Indian,Sri Lankan,Australian,1979-09-21,1976-10-14,1991-10-20,31,2013-04-24 23:33:14.761000
RCB,PWI,1,5.4,4,236,240,221,-1,Chris Gayle,Tillakaratne Dilshan,Mitchell Marsh,,,,38.168,0,0,,n,4.788,0.150,0.501,0.477,36,42,West Indian,Sri Lankan,Australian,1979-09-21,1976-10-14,1991-10-20,31,2013-04-24 23:33:14.761000
RCB,PWI,1,5.5,5,236,240,221,-1,Chris Gayle,Tillakaratne Dilshan,Mitchell Marsh,,,,37.584,6,6,,n,5.084,0.111,0.407,0.594,50,96,West Indian,Sri Lankan,Australian,1979-09-21,1976-10-14,1991-10-20,31,2013-04-24 23:33:14.761000
RCB,PWI,1,5.6,6,236,240,221,-1,Chris Gayle,Tillakaratne Dilshan,Mitchell Marsh,,,,38.472,6,6,,n,4.109,0.138,0.397,0.483,58,96,West Indian,Sri Lankan,Australian,1979-09-21,1976-10-14,1991-10-20,31,2013-04-24 23:33:14.761000
RCB,PWI,1,6.1,1,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,37.703,0,0,,y,6.615,-0.217,0.014,0.691,50,40,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,6.2,2,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,36.025,0,0,,y,5.745,-0.396,-0.354,0.644,32,32,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,6.3,3,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,35.107,0,0,,y,6.747,-0.417,-0.345,0.831,35,32,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,6.4,4,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,37.599,0,0,,y,12.287,-0.586,-0.511,1.735,5,5,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,6.5,5,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,-1.000,1,0,Wd,y,,,,,5,5,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,6.6,5,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,36.759,0,0,,y,8.880,-0.331,-0.112,0.811,38,42,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,6.7,6,240,236,116,-1,Tillakaratne Dilshan,Chris Gayle,Bhuvneshwar Kumar,,,,37.263,0,0,,y,9.459,-0.592,-0.562,0.973,31,32,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-12-05,31,2013-04-24 23:33:14.761000
RCB,PWI,1,7.1,1,236,240,114,-1,Chris Gayle,Tillakaratne Dilshan,Ali Murtaza,,,,26.452,4,4,,n,2.937,0.989,1.024,0.624,64,7,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1990-01-01,31,2013-04-24 23:33:14.761000
RCB,PWI,1,7.2,2,236,240,114,-1,Chris Gayle,Tillakaratne Dilshan,Ali Murtaza,,,,23.917,6,6,,n,4.936,0.413,0.152,0.667,5,34,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1990-01-01,31,2013-04-24 23:33:14.761000
RCB,PWI,1,7.3,3,236,240,114,-1,Chris Gayle,Tillakaratne Dilshan,Ali Murtaza,,,,27.878,1,1,,n,1.673,-0.059,0.251,0.260,63,69,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1990-01-01,31,2013-04-24 23:33:14.761000
RCB,PWI,1,7.4,4,240,236,114,-1,Tillakaratne Dilshan,Chris Gayle,Ali Murtaza,,,,26.561,1,0,Lb,y,5.537,0.026,0.346,0.651,5,5,Sri Lankan,West Indian,Indian,1976-10-14,1979-09-21,1990-01-01,31,2013-04-24 23:33:14.761000
RCB,PWI,1,7.5,5,236,240,114,-1,Chris Gayle,Tillakaratne Dilshan,Ali Murtaza,,,,27.364,6,6,,n,3.508,-0.209,-0.086,0.566,6,63,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1990-01-01,31,2013-04-24 23:33:14.761000
RCB,PWI,1,7.6,6,236,240,114,-1,Chris Gayle,Tillakaratne Dilshan,Ali Murtaza,,,,26.898,0,0,,n,5.607,0.724,0.532,0.534,54,30,West Indian,Sri Lankan,Indian,1979-09-21,1976-10-14,1990-01-01,31,2013-04-24 23:33:14.761000
RCB,PWI,1,8.1,1,240,236,167,-1,Tillakaratne Dilshan,Chris Gayle,Aaron Finch,,,,23.671,1,1,,y,4.808,0.097,0.236,0.610,61,23,Sri Lankan,West Indian,Australian,1976-10-14,1979-09-21,1986-11-17,31,2013-04-24 23:33:14.761000
RCB,PWI,1,8.2,2,236,240,167,-1,Chris Gayle,Tillakaratne Dilshan,Aaron Finch,,,,29.478,6,6,,n,4.910,-0.205,0.012,0.653,6,62,West Indian,Sri Lankan,Australian,1979-09-21,1976-10-14,1986-11-17,31,2013-04-24 23:33:14.761000
RCB,PWI,1,8.3,3,236,240,167,-1,Chris Gayle,Tillakaratne Dilshan,Aaron Finch,,,,28.417,6,6,,n,5.291,0.012,0.402,0.680,9,75,West Indian,Sri Lankan,Australian,1979-09-21,1976-10-14,1986-11-17,31,2013-04-24 23:33:14.761000
RCB,PWI,1,8.4,4,236,240,167,-1,Chris Gayle,Tillakaratne Dilshan,Aaron Finch,,,,29.214,4,4,,n,3.438,0.497,0.829,0.478,50,95,West Indian,Sri Lankan,Australian,1979-09-21,1976-10-14,1986-11-17,31,2013-04-24 23:33:14.761000
