batting_team,bowling_team,inning,ovr,ovr_ball_num,batsman_id,non_striker_id,bowler_id,player_out_id,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,batsman_dob,non_striker_dob,bowler_dob,match_id,game_end_time
RCB,PWI,1,1.1,1,163,236,116,-1,Saurabh Tiwary,Chris Gayle,Bhuvneshwar Kumar,,,,36.684,1,0,Wd,n,8.632,-0.257,-0.292,0.939,5,5,Indian,West Indian,Indian,1989-12-30,1979-09-21,1990-12-05,46,2013-05-02 23:18:52.840000
RCB,PWI,1,1.2,1,163,236,116,-1,Saurabh Tiwary,Chris Gayle,Bhuvneshwar Kumar,,,,37.469,0,0,,n,8.457,-0.023,0.235,0.561,48,39,Indian,West Indian,Indian,1989-12-30,1979-09-21,1990-12-05,46,2013-05-02 23:18:52.840000
RCB,PWI,1,1.3,2,163,236,116,-1,Saurabh Tiwary,Chris Gayle,Bhuvneshwar Kumar,,,,37.145,2,2,,n,9.373,-0.214,-0.097,0.968,24,24,Indian,West Indian,Indian,1989-12-30,1979-09-21,1990-12-05,46,2013-05-02 23:18:52.840000
RCB,PWI,1,1.4,3,163,236,116,-1,Saurabh Tiwary,Chris Gayle,Bhuvneshwar Kumar,,,,35.859,1,1,,n,8.805,-0.026,0.725,0.802,82,24,Indian,West Indian,Indian,1989-12-30,1979-09-21,1990-12-05,46,2013-05-02 23:18:52.840000
RCB,PWI,1,1.5,4,236,163,116,-1,Chris Gayle,Saurabh Tiwary,Bhuvneshwar Kumar,,,,37.834,0,0,,n,8.048,0.110,0.478,0.708,5,5,West Indian,Indian,Indian,1979-09-21,1989-12-30,1990-12-05,46,2013-05-02 23:18:52.840000
RCB,PWI,1,1.6,5,236,163,116,-1,Chris Gayle,Saurabh Tiwary,Bhuvneshwar Kumar,,,,37.611,4,4,,n,8.515,0.125,0.641,0.851,92,26,West Indian,Indian,Indian,1979-09-21,1989-12-30,1990-12-05,46,2013-05-02 23:18:52.840000
RCB,PWI,1,1.7,6,236,163,116,-1,Chris Gayle,Saurabh Tiwary,Bhuvneshwar Kumar,,,,37.501,0,0,,n,9.502,-0.257,-0.066,0.894,5,5,West Indian,Indian,Indian,1979-09-21,1989-12-30,1990-12-05,46,2013-05-02 23:18:52.840000
RCB,PWI,1,2.1,1,163,236,358,-1,Saurabh Tiwary,Chris Gayle,Ajantha Mendis,,,,24.006,0,0,,n,2.258,0.360,0.444,0.386,62,40,Indian,West Indian,Sri Lankan,1989-12-30,1979-09-21,1985-03-11,46,2013-05-02 23:18:52.840000
RCB,PWI,1,2.2,2,163,236,358,-1,Saurabh Tiwary,Chris Gayle,Ajantha Mendis,,,,25.276,0,0,,n,6.349,0.295,0.701,0.419,69,37,Indian,West Indian,Sri Lankan,1989-12-30,1979-09-21,1985-03-11,46,2013-05-02 23:18:52.840000
RCB,PWI,1,2.3,3,163,236,358,-1,Saurabh Tiwary,Chris Gayle,Ajantha Mendis,,,,27.023,0,0,,n,4.647,-0.022,0.163,0.372,51,39,Indian,West Indian,Sri Lankan,1989-12-30,1979-09-21,1985-03-11,46,2013-05-02 23:18:52.840000
