batting_team,bowling_team,inning,ovr,ovr_ball_num,batsman_id,non_striker_id,bowler_id,player_out_id,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,batsman_dob,non_striker_dob,bowler_dob,match_id,game_end_time
SH,RCB,1,1.1,1,29,44,112,-1,Akshath Reddy,Parthiv Patel,Rudra Pratap Singh,,,,38.865,0,0,,y,6.516,-0.208,-0.486,0.871,5,5,Indian,Indian,Indian,1991-02-11,1985-03-09,2012-02-27,09,2013-04-09 19:28:42.754000
SH,RCB,1,1.2,2,29,44,112,-1,Akshath Reddy,Parthiv Patel,Rudra Pratap Singh,,,,36.913,2,2,,y,6.517,0.024,-0.239,0.877,16,44,Indian,Indian,Indian,1991-02-11,1985-03-09,2012-02-27,09,2013-04-09 19:28:42.754000
SH,RCB,1,1.3,3,29,44,112,-1,Akshath Reddy,Parthiv Patel,Rudra Pratap Singh,,,,38.108,4,4,,y,9.007,0.298,0.144,1.094,73,10,Indian,Indian,Indian,1991-02-11,1985-03-09,2012-02-27,09,2013-04-09 19:28:42.754000
SH,RCB,1,1.4,4,29,44,112,-1,Akshath Reddy,Parthiv Patel,Rudra Pratap Singh,,,,37.340,0,0,,y,9.307,0.024,-0.172,1.137,50,40,Indian,Indian,Indian,1991-02-11,1985-03-09,2012-02-27,09,2013-04-09 19:28:42.754000
SH,RCB,1,1.5,5,29,44,112,-1,Akshath Reddy,Parthiv Patel,Rudra Pratap Singh,,,,36.329,0,0,,y,6.941,0.048,-0.078,0.873,68,38,Indian,Indian,Indian,1991-02-11,1985-03-09,2012-02-27,09,2013-04-09 19:28:42.754000
SH,RCB,1,1.6,6,29,44,112,-1,Akshath Reddy,Parthiv Patel,Rudra Pratap Singh,,,,37.273,1,1,,y,7.201,0.164,0.125,0.884,66,23,Indian,Indian,Indian,1991-02-11,1985-03-09,2012-02-27,09,2013-04-09 19:28:42.754000
SH,RCB,1,2.1,1,29,44,166,-1,Akshath Reddy,Parthiv Patel,Vinay Kumar,,,,35.686,0,0,,y,7.582,-0.507,-0.789,0.986,5,5,Indian,Indian,Indian,1991-02-11,1985-03-09,1984-02-12,09,2013-04-09 19:28:42.754000
SH,RCB,1,2.2,2,29,44,166,-1,Akshath Reddy,Parthiv Patel,Vinay Kumar,,,,36.833,4,4,,y,7.244,-0.266,-0.266,0.745,66,92,Indian,Indian,Indian,1991-02-11,1985-03-09,1984-02-12,09,2013-04-09 19:28:42.754000
SH,RCB,1,2.3,3,29,44,166,-1,Akshath Reddy,Parthiv Patel,Vinay Kumar,,,,37.982,0,0,,y,7.361,-0.274,-0.387,0.825,5,5,Indian,Indian,Indian,1991-02-11,1985-03-09,1984-02-12,09,2013-04-09 19:28:42.754000
SH,RCB,1,2.4,4,29,44,166,-1,Akshath Reddy,Parthiv Patel,Vinay Kumar,,,,35.984,1,1,,y,12.171,-0.342,-0.450,1.805,89,38,Indian,Indian,Indian,1991-02-11,1985-03-09,1984-02-12,09,2013-04-09 19:28:42.754000
SH,RCB,1,2.5,5,44,29,166,-1,Parthiv Patel,Akshath Reddy,Vinay Kumar,,,,37.358,0,0,,n,5.503,0.052,0.160,0.669,34,40,Indian,Indian,Indian,1985-03-09,1991-02-11,1984-02-12,09,2013-04-09 19:28:42.754000
SH,RCB,1,2.6,6,44,29,166,-1,Parthiv Patel,Akshath Reddy,Vinay Kumar,,,,36.398,0,0,,n,7.321,0.015,0.231,0.739,55,47,Indian,Indian,Indian,1985-03-09,1991-02-11,1984-02-12,09,2013-04-09 19:28:42.754000
SH,RCB,1,3.1,1,29,44,112,29,Akshath Reddy,Parthiv Patel,Rudra Pratap Singh,c Vinay Kumar b Rudra Pratap Singh,Akshath Reddy,caught fielder,38.800,0,0,,y,6.854,0.065,-0.226,0.681,0,0,Indian,Indian,Indian,1991-02-11,1985-03-09,2012-02-27,09,2013-04-09 19:28:42.754000
SH,RCB,1,3.2,2,27,44,112,-1,Kumar Sangakkara,Parthiv Patel,Rudra Pratap Singh,,,,37.035,0,0,,n,6.258,0.468,0.515,0.724,5,5,Sri Lankan,Indian,Indian,1977-10-27,1985-03-09,2012-02-27,09,2013-04-09 19:28:42.754000
SH,RCB,1,3.3,3,27,44,112,-1,Kumar Sangakkara,Parthiv Patel,Rudra Pratap Singh,,,,37.604,4,4,,n,7.964,0.484,0.529,0.915,93,38,Sri Lankan,Indian,Indian,1977-10-27,1985-03-09,2012-02-27,09,2013-04-09 19:28:42.754000
SH,RCB,1,3.4,4,27,44,112,-1,Kumar Sangakkara,Parthiv Patel,Rudra Pratap Singh,,,,37.347,0,0,,n,7.782,0.360,0.409,0.697,68,44,Sri Lankan,Indian,Indian,1977-10-27,1985-03-09,2012-02-27,09,2013-04-09 19:28:42.754000
SH,RCB,1,3.5,5,27,44,112,-1,Kumar Sangakkara,Parthiv Patel,Rudra Pratap Singh,,,,34.895,1,1,,n,7.497,0.092,-0.319,0.803,26,14,Sri Lankan,Indian,Indian,1977-10-27,1985-03-09,2012-02-27,09,2013-04-09 19:28:42.754000
SH,RCB,1,3.6,6,44,27,112,-1,Parthiv Patel,Kumar Sangakkara,Rudra Pratap Singh,,,,36.622,0,0,,n,2.879,0.697,0.804,0.451,5,5,Indian,Sri Lankan,Indian,1985-03-09,1977-10-27,2012-02-27,09,2013-04-09 19:28:42.754000
SH,RCB,1,4.1,1,27,44,166,-1,Kumar Sangakkara,Parthiv Patel,Vinay Kumar,,,,36.913,1,1,,n,6.606,-0.030,0.109,0.758,76,17,Sri Lankan,Indian,Indian,1977-10-27,1985-03-09,1984-02-12,09,2013-04-09 19:28:42.754000
SH,RCB,1,4.2,2,44,27,166,-1,Parthiv Patel,Kumar Sangakkara,Vinay Kumar,,,,30.720,1,1,,n,6.966,0.127,0.519,0.803,69,13,Indian,Sri Lankan,Indian,1985-03-09,1977-10-27,1984-02-12,09,2013-04-09 19:28:42.754000
SH,RCB,1,4.3,3,27,44,166,-1,Kumar Sangakkara,Parthiv Patel,Vinay Kumar,,,,36.536,1,1,,n,6.584,-0.155,-0.190,0.690,10,40,Sri Lankan,Indian,Indian,1977-10-27,1985-03-09,1984-02-12,09,2013-04-09 19:28:42.754000
SH,RCB,1,4.4,4,44,27,166,-1,Parthiv Patel,Kumar Sangakkara,Vinay Kumar,,,,36.443,1,1,,n,8.425,-0.095,0.029,0.989,19,23,Indian,Sri Lankan,Indian,1985-03-09,1977-10-27,1984-02-12,09,2013-04-09 19:28:42.754000
SH,RCB,1,4.5,5,27,44,166,-1,Kumar Sangakkara,Parthiv Patel,Vinay Kumar,,,,31.768,0,0,,n,6.637,-0.028,0.126,0.881,42,40,Sri Lankan,Indian,Indian,1977-10-27,1985-03-09,1984-02-12,09,2013-04-09 19:28:42.754000
SH,RCB,1,4.6,6,27,44,166,-1,Kumar Sangakkara,Parthiv Patel,Vinay Kumar,,,,36.219,4,4,,n,7.298,0.086,0.335,0.696,39,92,Sri Lankan,Indian,Indian,1977-10-27,1985-03-09,1984-02-12,09,2013-04-09 19:28:42.754000
SH,RCB,1,5.1,1,44,27,86,-1,Parthiv Patel,Kumar Sangakkara,Jaidev Unadkat,,,,36.972,0,0,,n,6.423,0.308,0.279,0.695,64,27,Indian,Sri Lankan,Indian,1985-03-09,1977-10-27,1991-10-18,09,2013-04-09 19:28:42.754000
SH,RCB,1,5.2,2,44,27,86,-1,Parthiv Patel,Kumar Sangakkara,Jaidev Unadkat,,,,37.418,4,4,,n,6.056,0.190,-0.053,0.713,12,20,Indian,Sri Lankan,Indian,1985-03-09,1977-10-27,1991-10-18,09,2013-04-09 19:28:42.754000
SH,RCB,1,5.3,3,44,27,86,-1,Parthiv Patel,Kumar Sangakkara,Jaidev Unadkat,,,,37.272,1,1,,n,7.550,0.304,0.160,0.810,44,57,Indian,Sri Lankan,Indian,1985-03-09,1977-10-27,1991-10-18,09,2013-04-09 19:28:42.754000
