batting_team,bowling_team,inning,ovr,ovr_ball_num,batsman_id,non_striker_id,bowler_id,player_out_id,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,batsman_dob,non_striker_dob,bowler_dob,match_id,game_end_time
RR,DD,1,1.1,1,716,135,49,-1,Kushal Janith Perera,Ajinkya Rahane,Irfan Pathan,,,,-1.000,0,0,,n,,,,,68,29,Sri Lankan,Indian,Indian,2012-09-06,1988-06-05,1984-10-27,04,2013-04-06 19:37:00.702000
RR,DD,1,1.2,2,716,135,49,-1,Kushal Janith Perera,Ajinkya Rahane,Irfan Pathan,,,,32.171,4,4,,n,9.306,0.336,0.573,0.938,31,89,Sri Lankan,Indian,Indian,2012-09-06,1988-06-05,1984-10-27,04,2013-04-06 19:37:00.702000
RR,DD,1,1.3,3,716,135,49,-1,Kushal Janith Perera,Ajinkya Rahane,Irfan Pathan,,,,-1.000,0,0,,n,,,,,69,34,Sri Lankan,Indian,Indian,2012-09-06,1988-06-05,1984-10-27,04,2013-04-06 19:37:00.702000
RR,DD,1,1.4,4,716,135,49,-1,Kushal Janith Perera,Ajinkya Rahane,Irfan Pathan,,,,-1.000,0,0,,n,,,,,67,28,Sri Lankan,Indian,Indian,2012-09-06,1988-06-05,1984-10-27,04,2013-04-06 19:37:00.702000
RR,DD,1,1.5,5,716,135,49,-1,Kushal Janith Perera,Ajinkya Rahane,Irfan Pathan,,,,-1.000,1,0,Lb,n,,,,,5,5,Sri Lankan,Indian,Indian,2012-09-06,1988-06-05,1984-10-27,04,2013-04-06 19:37:00.702000
RR,DD,1,1.6,6,135,716,49,-1,Ajinkya Rahane,Kushal Janith Perera,Irfan Pathan,,,,37.244,0,0,,y,12.775,0.046,-0.661,1.721,57,56,Indian,Sri Lankan,Indian,1988-06-05,2012-09-06,1984-10-27,04,2013-04-06 19:37:00.702000
RR,DD,1,2.1,1,716,135,115,-1,Kushal Janith Perera,Ajinkya Rahane,Ashish Nehra,,,,-1.000,0,0,,n,,,,,5,5,Sri Lankan,Indian,Indian,2012-09-06,1988-06-05,1979-04-29,04,2013-04-06 19:37:00.702000
RR,DD,1,2.2,2,716,135,115,-1,Kushal Janith Perera,Ajinkya Rahane,Ashish Nehra,,,,-1.000,0,0,,n,,,,,36,38,Sri Lankan,Indian,Indian,2012-09-06,1988-06-05,1979-04-29,04,2013-04-06 19:37:00.702000
RR,DD,1,2.3,3,716,135,115,-1,Kushal Janith Perera,Ajinkya Rahane,Ashish Nehra,,,,-1.000,1,1,,n,,,,,45,60,Sri Lankan,Indian,Indian,2012-09-06,1988-06-05,1979-04-29,04,2013-04-06 19:37:00.702000
RR,DD,1,2.4,4,135,716,115,-1,Ajinkya Rahane,Kushal Janith Perera,Ashish Nehra,,,,38.284,0,0,,y,6.107,-0.346,-0.601,0.462,36,46,Indian,Sri Lankan,Indian,1988-06-05,2012-09-06,1979-04-29,04,2013-04-06 19:37:00.702000
RR,DD,1,2.5,5,135,716,115,-1,Ajinkya Rahane,Kushal Janith Perera,Ashish Nehra,,,,37.449,4,4,,y,4.589,-0.324,-0.458,0.470,89,68,Indian,Sri Lankan,Indian,1988-06-05,2012-09-06,1979-04-29,04,2013-04-06 19:37:00.702000
