,batting_team,bowling_team,inning,ovr,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,match_id,ground,date,batsman_age,non_striker_age,bowler_age,dummy_ball,dot_ball,single,double,triple,four,six,wicket,bowler_wicket,target,cumul_runs,cumul_balls,cumul_wickets
0,CSK,RCB,1,1.1,Dwayne Smith,Brendon McCullum,Muttiah Muralitharan,,,,,0,0,,True,,,,,42.0,30.0,West Indian,New Zealander,Sri Lankan,42,JSCA Stadium,2014-05-18 00:00:00,31.12054794520548,32.66027397260274,42.11232876712329,1,True,False,False,False,False,False,0,False,,0.0,1.0,0.0
1,CSK,RCB,1,1.2,Dwayne Smith,Brendon McCullum,Muttiah Muralitharan,,,,,1,1,,True,,,,,62.0,24.0,West Indian,New Zealander,Sri Lankan,42,JSCA Stadium,2014-05-18 00:00:00,31.12054794520548,32.66027397260274,42.11232876712329,1,False,True,False,False,False,False,0,False,,1.0,2.0,0.0
2,CSK,RCB,1,1.3,Brendon McCullum,Dwayne Smith,Muttiah Muralitharan,,,,,0,0,,True,,,,,68.0,39.0,New Zealander,West Indian,Sri Lankan,42,JSCA Stadium,2014-05-18 00:00:00,32.66027397260274,31.12054794520548,42.11232876712329,1,True,False,False,False,False,False,0,False,,1.0,3.0,0.0
3,CSK,RCB,1,1.4,Brendon McCullum,Dwayne Smith,Muttiah Muralitharan,,,,,6,6,,True,5.149,0.276,0.41200000000000003,0.6890000000000001,33.0,92.0,New Zealander,West Indian,Sri Lankan,42,JSCA Stadium,2014-05-18 00:00:00,32.66027397260274,31.12054794520548,42.11232876712329,1,False,False,False,False,False,True,0,False,,7.0,4.0,0.0
4,CSK,RCB,1,1.5,Brendon McCullum,Dwayne Smith,Muttiah Muralitharan,,,,,0,0,,True,,,,,56.0,31.0,New Zealander,West Indian,Sri Lankan,42,JSCA Stadium,2014-05-18 00:00:00,32.66027397260274,31.12054794520548,42.11232876712329,1,True,False,False,False,False,False,0,False,,7.0,5.0,0.0
5,CSK,RCB,1,1.6,Brendon McCullum,Dwayne Smith,Muttiah Muralitharan,,,,,0,0,,True,,,,,58.0,22.0,New Zealander,West Indian,Sri Lankan,42,JSCA Stadium,2014-05-18 00:00:00,32.66027397260274,31.12054794520548,42.11232876712329,1,True,False,False,False,False,False,0,False,,7.0,6.0,0.0
6,CSK,RCB,1,2.1,Dwayne Smith,Brendon McCullum,Mitchell Starc,,,,,0,0,,True,,,,,,,West Indian,New Zealander,Australian,42,JSCA Stadium,2014-05-18 00:00:00,31.12054794520548,32.66027397260274,24.312328767123287,1,True,False,False,False,False,False,0,False,,7.0,7.0,0.0
7,CSK,RCB,1,2.2,Dwayne Smith,Brendon McCullum,Mitchell Starc,,,,,0,0,,True,,,,,,,West Indian,New Zealander,Australian,42,JSCA Stadium,2014-05-18 00:00:00,31.12054794520548,32.66027397260274,24.312328767123287,1,True,False,False,False,False,False,0,False,,7.0,8.0,0.0
8,CSK,RCB,1,2.3,Dwayne Smith,Brendon McCullum,Mitchell Starc,,,,,0,0,,True,,,,,,,West Indian,New Zealander,Australian,42,JSCA Stadium,2014-05-18 00:00:00,31.12054794520548,32.66027397260274,24.312328767123287,1,True,False,False,False,False,False,0,False,,7.0,9.0,0.0
9,CSK,RCB,1,2.4,Dwayne Smith,Brendon McCullum,Mitchell Starc,,,,,1,1,,True,,,,,43.0,32.0,West Indian,New Zealander,Australian,42,JSCA Stadium,2014-05-18 00:00:00,31.12054794520548,32.66027397260274,24.312328767123287,1,False,True,False,False,False,False,0,False,,8.0,10.0,0.0
10,CSK,RCB,1,2.5,Brendon McCullum,Dwayne Smith,Mitchell Starc,,,,,0,0,,True,,,,,31.0,29.0,New Zealander,West Indian,Australian,42,JSCA Stadium,2014-05-18 00:00:00,32.66027397260274,31.12054794520548,24.312328767123287,1,True,False,False,False,False,False,0,False,,8.0,11.0,0.0
