batting_team,bowling_team,inning,ovr,ovr_ball_num,batsman_id,non_striker_id,bowler_id,player_out_id,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,batsman_dob,non_striker_dob,bowler_dob,match_id,game_end_time
SRH,RR,1,1.1,1,167,41,101,-1,Aaron Finch,Shikhar Dhawan,Dhawal Kulkarni,,,,37.437,0,0,,y,7.112,-0.157,-0.144,0.803,36,30,Australian,Indian,Indian,1986-11-17,1985-12-05,1988-12-10,04,2014-04-18 23:40:18.332000
SRH,RR,1,1.2,2,167,41,101,-1,Aaron Finch,Shikhar Dhawan,Dhawal Kulkarni,,,,36.678,0,0,,y,6.583,-0.173,-0.085,0.812,37,37,Australian,Indian,Indian,1986-11-17,1985-12-05,1988-12-10,04,2014-04-18 23:40:18.332000
SRH,RR,1,1.3,3,167,41,101,-1,Aaron Finch,Shikhar Dhawan,Dhawal Kulkarni,,,,36.990,2,2,,y,5.950,-0.026,0.315,0.767,90,25,Australian,Indian,Indian,1986-11-17,1985-12-05,1988-12-10,04,2014-04-18 23:40:18.332000
SRH,RR,1,1.4,4,167,41,101,-1,Aaron Finch,Shikhar Dhawan,Dhawal Kulkarni,,,,37.184,0,0,,y,9.196,-0.280,-0.085,0.966,38,38,Australian,Indian,Indian,1986-11-17,1985-12-05,1988-12-10,04,2014-04-18 23:40:18.332000
SRH,RR,1,1.5,5,167,41,101,167,Aaron Finch,Shikhar Dhawan,Dhawal Kulkarni,c Kane Richardson b Dhawal Kulkarni,Aaron Finch,caught fielder,36.745,0,0,,y,8.258,-0.646,-0.966,0.972,0,0,Australian,Indian,Indian,1986-11-17,1985-12-05,1988-12-10,04,2014-04-18 23:40:18.332000
SRH,RR,1,1.6,6,170,41,101,-1,David Warner,Shikhar Dhawan,Dhawal Kulkarni,,,,38.385,0,0,,n,8.009,0.098,0.530,0.900,69,36,Australian,Indian,Indian,1986-10-27,1985-12-05,1988-12-10,04,2014-04-18 23:40:18.332000
SRH,RR,1,2.1,1,41,170,798,-1,Shikhar Dhawan,David Warner,Kane Richardson,,,,37.928,0,0,,n,6.358,-0.271,0.024,0.557,39,53,Indian,Australian,Australian,1985-12-05,1986-10-27,1991-02-12,04,2014-04-18 23:40:18.332000
SRH,RR,1,2.2,2,41,170,798,-1,Shikhar Dhawan,David Warner,Kane Richardson,,,,37.526,1,0,Wd,n,2.347,-0.409,-0.328,0.274,5,5,Indian,Australian,Australian,1985-12-05,1986-10-27,1991-02-12,04,2014-04-18 23:40:18.332000
SRH,RR,1,2.3,2,41,170,798,-1,Shikhar Dhawan,David Warner,Kane Richardson,,,,38.720,0,0,,n,7.533,-0.279,0.298,0.897,5,5,Indian,Australian,Australian,1985-12-05,1986-10-27,1991-02-12,04,2014-04-18 23:40:18.332000
SRH,RR,1,2.4,3,41,170,798,-1,Shikhar Dhawan,David Warner,Kane Richardson,,,,38.938,0,0,,n,8.241,-0.364,0.112,1.046,64,31,Indian,Australian,Australian,1985-12-05,1986-10-27,1991-02-12,04,2014-04-18 23:40:18.332000
SRH,RR,1,2.5,4,41,170,798,-1,Shikhar Dhawan,David Warner,Kane Richardson,,,,39.116,1,1,,n,2.940,-0.185,-0.060,0.265,37,27,Indian,Australian,Australian,1985-12-05,1986-10-27,1991-02-12,04,2014-04-18 23:40:18.332000
SRH,RR,1,2.6,5,170,41,798,-1,David Warner,Shikhar Dhawan,Kane Richardson,,,,39.378,0,0,,n,7.905,-0.026,0.858,0.949,5,5,Australian,Indian,Australian,1986-10-27,1985-12-05,1991-02-12,04,2014-04-18 23:40:18.332000
SRH,RR,1,2.7,6,170,41,798,-1,David Warner,Shikhar Dhawan,Kane Richardson,,,,38.633,0,0,,n,8.059,-0.009,0.895,0.901,62,44,Australian,Indian,Australian,1986-10-27,1985-12-05,1991-02-12,04,2014-04-18 23:40:18.332000
SRH,RR,1,3.1,1,41,170,193,-1,Shikhar Dhawan,David Warner,James Faulkner,,,,37.080,1,1,,n,2.461,0.383,0.307,0.286,84,36,Indian,Australian,Australian,1985-12-05,1986-10-27,1990-04-29,04,2014-04-18 23:40:18.332000
SRH,RR,1,3.2,2,170,41,193,-1,David Warner,Shikhar Dhawan,James Faulkner,,,,37.303,2,2,,n,8.436,0.629,0.529,0.996,81,55,Australian,Indian,Australian,1986-10-27,1985-12-05,1990-04-29,04,2014-04-18 23:40:18.332000
SRH,RR,1,3.3,3,170,41,193,-1,David Warner,Shikhar Dhawan,James Faulkner,,,,37.347,1,1,,n,4.957,0.083,0.014,0.542,18,35,Australian,Indian,Australian,1986-10-27,1985-12-05,1990-04-29,04,2014-04-18 23:40:18.332000
SRH,RR,1,3.4,4,41,170,193,-1,Shikhar Dhawan,David Warner,James Faulkner,,,,38.151,5,0,Wd,n,7.333,-0.008,-0.502,0.829,5,5,Indian,Australian,Australian,1985-12-05,1986-10-27,1990-04-29,04,2014-04-18 23:40:18.332000
SRH,RR,1,3.5,4,41,170,193,-1,Shikhar Dhawan,David Warner,James Faulkner,,,,37.169,1,1,,n,4.493,0.249,0.076,0.418,38,52,Indian,Australian,Australian,1985-12-05,1986-10-27,1990-04-29,04,2014-04-18 23:40:18.332000
SRH,RR,1,3.6,5,170,41,193,-1,David Warner,Shikhar Dhawan,James Faulkner,,,,35.028,1,1,,n,6.063,0.090,-0.161,0.818,35,47,Australian,Indian,Australian,1986-10-27,1985-12-05,1990-04-29,04,2014-04-18 23:40:18.332000
SRH,RR,1,3.7,6,41,170,193,-1,Shikhar Dhawan,David Warner,James Faulkner,,,,36.801,2,2,,n,8.380,0.558,0.544,0.964,91,28,Indian,Australian,Australian,1985-12-05,1986-10-27,1990-04-29,04,2014-04-18 23:40:18.332000
SRH,RR,1,4.1,1,170,41,101,-1,David Warner,Shikhar Dhawan,Dhawal Kulkarni,,,,39.177,1,1,,n,2.756,0.264,0.778,0.329,62,47,Australian,Indian,Indian,1986-10-27,1985-12-05,1988-12-10,04,2014-04-18 23:40:18.332000
SRH,RR,1,4.2,2,41,170,101,-1,Shikhar Dhawan,David Warner,Dhawal Kulkarni,,,,37.847,0,0,,n,8.103,-0.172,-0.013,0.913,49,27,Indian,Australian,Indian,1985-12-05,1986-10-27,1988-12-10,04,2014-04-18 23:40:18.332000
SRH,RR,1,4.3,3,41,170,101,-1,Shikhar Dhawan,David Warner,Dhawal Kulkarni,,,,37.944,1,0,Lb,n,8.914,-0.337,-0.301,1.025,36,32,Indian,Australian,Indian,1985-12-05,1986-10-27,1988-12-10,04,2014-04-18 23:40:18.332000
SRH,RR,1,4.4,4,170,41,101,-1,David Warner,Shikhar Dhawan,Dhawal Kulkarni,,,,38.777,1,1,,n,8.542,-0.274,0.166,0.983,32,36,Australian,Indian,Indian,1986-10-27,1985-12-05,1988-12-10,04,2014-04-18 23:40:18.332000
SRH,RR,1,4.5,5,41,170,101,-1,Shikhar Dhawan,David Warner,Dhawal Kulkarni,,,,38.051,0,0,,n,5.636,0.020,0.269,0.603,59,50,Indian,Australian,Indian,1985-12-05,1986-10-27,1988-12-10,04,2014-04-18 23:40:18.332000
SRH,RR,1,4.6,6,41,170,101,-1,Shikhar Dhawan,David Warner,Dhawal Kulkarni,,,,38.069,4,4,,n,8.934,-0.221,0.464,1.121,82,14,Indian,Australian,Indian,1985-12-05,1986-10-27,1988-12-10,04,2014-04-18 23:40:18.332000
SRH,RR,1,5.1,1,170,41,798,-1,David Warner,Shikhar Dhawan,Kane Richardson,,,,32.166,4,4,,n,5.537,0.060,0.405,0.773,75,85,Australian,Indian,Australian,1986-10-27,1985-12-05,1991-02-12,04,2014-04-18 23:40:18.332000
SRH,RR,1,5.2,2,170,41,798,-1,David Warner,Shikhar Dhawan,Kane Richardson,,,,37.094,1,1,,n,8.206,-0.166,0.255,0.964,25,42,Australian,Indian,Australian,1986-10-27,1985-12-05,1991-02-12,04,2014-04-18 23:40:18.332000
SRH,RR,1,5.3,3,41,170,798,-1,Shikhar Dhawan,David Warner,Kane Richardson,,,,37.928,1,0,Wd,n,8.625,-0.572,-0.496,0.947,5,5,Indian,Australian,Australian,1985-12-05,1986-10-27,1991-02-12,04,2014-04-18 23:40:18.332000
SRH,RR,1,5.4,3,41,170,798,-1,Shikhar Dhawan,David Warner,Kane Richardson,,,,36.723,0,0,,n,7.729,-0.368,0.002,0.821,50,38,Indian,Australian,Australian,1985-12-05,1986-10-27,1991-02-12,04,2014-04-18 23:40:18.332000
SRH,RR,1,5.5,4,41,170,798,-1,Shikhar Dhawan,David Warner,Kane Richardson,,,,37.065,1,1,,n,6.176,-0.248,0.054,0.713,63,34,Indian,Australian,Australian,1985-12-05,1986-10-27,1991-02-12,04,2014-04-18 23:40:18.332000
SRH,RR,1,5.6,5,170,41,798,-1,David Warner,Shikhar Dhawan,Kane Richardson,,,,38.811,1,1,,n,8.375,-0.309,0.113,0.961,20,31,Australian,Indian,Australian,1986-10-27,1985-12-05,1991-02-12,04,2014-04-18 23:40:18.332000
SRH,RR,1,5.7,6,41,170,798,-1,Shikhar Dhawan,David Warner,Kane Richardson,,,,37.928,1,1,,n,6.867,-0.276,-0.030,0.800,40,29,Indian,Australian,Australian,1985-12-05,1986-10-27,1991-02-12,04,2014-04-18 23:40:18.332000
SRH,RR,1,6.1,1,41,170,193,-1,Shikhar Dhawan,David Warner,James Faulkner,,,,38.284,0,0,,n,4.391,0.131,0.040,0.252,52,40,Indian,Australian,Australian,1985-12-05,1986-10-27,1990-04-29,04,2014-04-18 23:40:18.332000
