,Unnamed: 0,batting_team,bowling_team,inning,ovr,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,match_id,ground,date,batsman_age,non_striker_age,bowler_age,dummy_ball,dot_ball,single,double,triple,four,six,wicket,bowler_wicket,target,cumul_runs,cumul_balls,cumul_wickets,won
0,0,CSK,KXIP,1,1.1,Dwayne Smith,Brendon McCullum,Akshar Patel,,,,78.97172481344,1,1,,True,4.141,0.042,0.28600000000000003,0.5820000000000001,85.0,42.0,West Indian,New Zealander,Indian,03,Zayed Cricket Stadium,2014-04-18,31.038356164383558,32.57808219178082,20.254794520547946,1,False,True,False,False,False,False,0,False,,1.0,1.0,0.0,0.0
1,1,CSK,KXIP,1,1.2,Brendon McCullum,Dwayne Smith,Akshar Patel,,,,93.34666730864001,2,2,,True,4.761,-0.3720000000000001,-0.349,0.773,22.0,22.0,New Zealander,West Indian,Indian,03,Zayed Cricket Stadium,2014-04-18,32.57808219178082,31.038356164383558,20.254794520547946,1,False,False,True,False,False,False,0,False,,3.0,2.0,0.0,0.0
2,2,CSK,KXIP,1,1.3,Brendon McCullum,Dwayne Smith,Akshar Patel,,,,101.31233093191999,5,0,Wd,True,6.0120000000000005,-0.016,0.935,1.09,,,New Zealander,West Indian,Indian,03,Zayed Cricket Stadium,2014-04-18,32.57808219178082,31.038356164383558,20.254794520547946,0,False,False,False,False,False,False,0,False,,8.0,2.0,0.0,0.0
3,3,CSK,KXIP,1,1.4,Brendon McCullum,Dwayne Smith,Akshar Patel,,,,92.73420108704,0,0,,True,6.723,-0.377,-0.195,0.921,38.0,41.0,New Zealander,West Indian,Indian,03,Zayed Cricket Stadium,2014-04-18,32.57808219178082,31.038356164383558,20.254794520547946,1,True,False,False,False,False,False,0,False,,8.0,3.0,0.0,0.0
4,4,CSK,KXIP,1,1.5,Brendon McCullum,Dwayne Smith,Akshar Patel,,,,100.77912504488,0,0,,True,6.299,-0.447,-0.046,0.774,40.0,23.0,New Zealander,West Indian,Indian,03,Zayed Cricket Stadium,2014-04-18,32.57808219178082,31.038356164383558,20.254794520547946,1,True,False,False,False,False,False,0,False,,8.0,4.0,0.0,0.0
5,5,CSK,KXIP,1,1.6,Brendon McCullum,Dwayne Smith,Akshar Patel,,,,91.96321419632,0,0,,True,4.716,-0.115,0.068,0.758,37.0,40.0,New Zealander,West Indian,Indian,03,Zayed Cricket Stadium,2014-04-18,32.57808219178082,31.038356164383558,20.254794520547946,1,True,False,False,False,False,False,0,False,,8.0,5.0,0.0,0.0
6,6,CSK,KXIP,1,1.7,Brendon McCullum,Dwayne Smith,Akshar Patel,,,,96.94580704616,1,1,,True,5.194,-0.069,0.217,0.657,62.0,43.0,New Zealander,West Indian,Indian,03,Zayed Cricket Stadium,2014-04-18,32.57808219178082,31.038356164383558,20.254794520547946,1,False,True,False,False,False,False,0,False,,9.0,6.0,0.0,0.0
7,7,CSK,KXIP,1,2.1,Brendon McCullum,Dwayne Smith,Parvinder Awana,,,,137.4874681736,0,0,,True,7.207999999999998,-0.423,-0.57,0.8740000000000001,30.0,36.0,New Zealander,West Indian,Indian,03,Zayed Cricket Stadium,2014-04-18,32.57808219178082,31.038356164383558,27.767123287671232,1,True,False,False,False,False,False,0,False,,9.0,7.0,0.0,0.0
8,8,CSK,KXIP,1,2.2,Brendon McCullum,Dwayne Smith,Parvinder Awana,,,,132.19503947048,4,4,,True,10.604,-0.513,-0.589,1.301,13.0,67.0,New Zealander,West Indian,Indian,03,Zayed Cricket Stadium,2014-04-18,32.57808219178082,31.038356164383558,27.767123287671232,1,False,False,False,False,True,False,0,False,,13.0,8.0,0.0,0.0
9,9,CSK,KXIP,1,2.3,Brendon McCullum,Dwayne Smith,Parvinder Awana,,,,133.90994489096002,4,4,,True,8.257,-0.365,-0.325,1.138,45.0,6.0,New Zealander,West Indian,Indian,03,Zayed Cricket Stadium,2014-04-18,32.57808219178082,31.038356164383558,27.767123287671232,1,False,False,False,False,True,False,0,False,,17.0,9.0,0.0,0.0
10,10,CSK,KXIP,1,2.4,Brendon McCullum,Dwayne Smith,Parvinder Awana,,,,135.95630261960002,0,0,,True,8.256,-0.235,-0.026,0.8,58.0,22.0,New Zealander,West Indian,Indian,03,Zayed Cricket Stadium,2014-04-18,32.57808219178082,31.038356164383558,27.767123287671232,1,True,False,False,False,False,False,0,False,,17.0,10.0,0.0,0.0
11,11,CSK,KXIP,1,2.5,Brendon McCullum,Dwayne Smith,Parvinder Awana,,,,135.46272689984002,1,0,Wd,True,8.921,0.055,0.911,1.056,,,New Zealander,West Indian,Indian,03,Zayed Cricket Stadium,2014-04-18,32.57808219178082,31.038356164383558,27.767123287671232,0,False,False,False,False,False,False,0,False,,18.0,10.0,0.0,0.0
12,12,CSK,KXIP,1,2.6,Brendon McCullum,Dwayne Smith,Parvinder Awana,,,,134.4791782028,0,0,,True,10.113,-0.481,-0.344,1.057,36.0,45.0,New Zealander,West Indian,Indian,03,Zayed Cricket Stadium,2014-04-18,32.57808219178082,31.038356164383558,27.767123287671232,1,True,False,False,False,False,False,0,False,,18.0,11.0,0.0,0.0
13,13,CSK,KXIP,1,2.7,Brendon McCullum,Dwayne Smith,Parvinder Awana,,,,132.98764281607998,1,1,,True,4.957,-0.231,-0.042,0.5579999999999999,56.0,59.0,New Zealander,West Indian,Indian,03,Zayed Cricket Stadium,2014-04-18,32.57808219178082,31.038356164383558,27.767123287671232,1,False,True,False,False,False,False,0,False,,19.0,12.0,0.0,0.0
14,14,CSK,KXIP,1,3.1,Brendon McCullum,Dwayne Smith,Mitchell Johnson,,,,138.34131814135998,1,1,,True,5.315,-0.08800000000000001,-0.226,0.605,24.0,53.0,New Zealander,West Indian,Australian,03,Zayed Cricket Stadium,2014-04-18,32.57808219178082,31.038356164383558,32.47945205479452,1,False,True,False,False,False,False,0,False,,20.0,13.0,0.0,0.0
15,15,CSK,KXIP,1,3.2,Dwayne Smith,Brendon McCullum,Mitchell Johnson,,,,142.26830744455998,4,4,,True,5.5939999999999985,-0.28600000000000003,-0.509,0.626,26.0,83.0,West Indian,New Zealander,Australian,03,Zayed Cricket Stadium,2014-04-18,31.038356164383558,32.57808219178082,32.47945205479452,1,False,False,False,False,True,False,0,False,,24.0,14.0,0.0,0.0
16,16,CSK,KXIP,1,3.3,Dwayne Smith,Brendon McCullum,Mitchell Johnson,,,,141.99089627360001,1,0,Lb,True,11.185,0.192,0.213,1.315,58.0,38.0,West Indian,New Zealander,Australian,03,Zayed Cricket Stadium,2014-04-18,31.038356164383558,32.57808219178082,32.47945205479452,1,False,False,False,False,False,False,0,False,,25.0,15.0,0.0,0.0
17,17,CSK,KXIP,1,3.4,Brendon McCullum,Dwayne Smith,Mitchell Johnson,,,,139.15914068432,2,2,,True,10.323,0.25,0.405,1.272,60.0,9.0,New Zealander,West Indian,Australian,03,Zayed Cricket Stadium,2014-04-18,32.57808219178082,31.038356164383558,32.47945205479452,1,False,False,True,False,False,False,0,False,,27.0,16.0,0.0,0.0
