,batting_team,bowling_team,inning,ovr,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,match_id,ground,date,batsman_age,non_striker_age,bowler_age,dummy_ball,dot_ball,single,double,triple,four,six,wicket,bowler_wicket,target,cumul_runs,cumul_balls,cumul_wickets
0,MI,RR,1,1.1,Michael Hussey,Lendl Simmons,Ankit Sharma,,,,89.26115733632001,1,1,,False,2.7110000000000003,0.034,-0.149,0.544,18.0,56.0,Australian,West Indian,Indian,44,Sardar Patel Stadium,2014-05-19 00:00:00,39.00547945205479,29.33150684931507,23.095890410958905,1,False,True,False,False,False,False,0,False,,1.0,1.0,0.0
1,MI,RR,1,1.2,Lendl Simmons,Michael Hussey,Ankit Sharma,,,,87.98938924088,0,0,,True,6.0729999999999995,-0.109,-0.145,0.779,36.0,45.0,West Indian,Australian,Indian,44,Sardar Patel Stadium,2014-05-19 00:00:00,29.33150684931507,39.00547945205479,23.095890410958905,1,True,False,False,False,False,False,0,False,,1.0,2.0,0.0
2,MI,RR,1,1.3,Lendl Simmons,Michael Hussey,Ankit Sharma,,,,88.20555378968,0,0,,True,2.318,0.09,0.261,0.441,36.0,39.0,West Indian,Australian,Indian,44,Sardar Patel Stadium,2014-05-19 00:00:00,29.33150684931507,39.00547945205479,23.095890410958905,1,True,False,False,False,False,False,0,False,,1.0,3.0,0.0
3,MI,RR,1,1.4,Lendl Simmons,Michael Hussey,Ankit Sharma,,,,88.65949934216,0,0,,True,4.829,0.001,0.01,0.669,42.0,40.0,West Indian,Australian,Indian,44,Sardar Patel Stadium,2014-05-19 00:00:00,29.33150684931507,39.00547945205479,23.095890410958905,1,True,False,False,False,False,False,0,False,,1.0,4.0,0.0
4,MI,RR,1,1.5,Lendl Simmons,Michael Hussey,Ankit Sharma,,,,89.23954088144,1,1,,True,4.67,0.10400000000000001,0.23399999999999999,0.764,83.0,45.0,West Indian,Australian,Indian,44,Sardar Patel Stadium,2014-05-19 00:00:00,29.33150684931507,39.00547945205479,23.095890410958905,1,False,True,False,False,False,False,0,False,,2.0,5.0,0.0
5,MI,RR,1,1.6,Michael Hussey,Lendl Simmons,Ankit Sharma,,,,90.90761064968,2,2,,False,3.8560000000000003,0.021,-0.055,0.591,18.0,57.0,Australian,West Indian,Indian,44,Sardar Patel Stadium,2014-05-19 00:00:00,39.00547945205479,29.33150684931507,23.095890410958905,1,False,False,True,False,False,False,0,False,,4.0,6.0,0.0
6,MI,RR,1,2.1,Lendl Simmons,Michael Hussey,Dhawal Kulkarni,,,,134.97635666504002,0,0,,True,7.662000000000001,-0.289,-0.182,0.768,38.0,40.0,West Indian,Australian,Indian,44,Sardar Patel Stadium,2014-05-19 00:00:00,29.33150684931507,39.00547945205479,25.454794520547946,1,True,False,False,False,False,False,0,False,,4.0,7.0,0.0
7,MI,RR,1,2.2,Lendl Simmons,Michael Hussey,Dhawal Kulkarni,,,,,0,0,,True,8.815,-0.61,-0.9359999999999999,0.924,,,West Indian,Australian,Indian,44,Sardar Patel Stadium,2014-05-19 00:00:00,29.33150684931507,39.00547945205479,25.454794520547946,1,True,False,False,False,False,False,0,False,,4.0,8.0,0.0
8,MI,RR,1,2.3,Lendl Simmons,Michael Hussey,Dhawal Kulkarni,,,,132.98764281607998,0,0,,True,7.67,-0.14,0.153,0.845,,,West Indian,Australian,Indian,44,Sardar Patel Stadium,2014-05-19 00:00:00,29.33150684931507,39.00547945205479,25.454794520547946,1,True,False,False,False,False,False,0,False,,4.0,9.0,0.0
9,MI,RR,1,2.4,Lendl Simmons,Michael Hussey,Dhawal Kulkarni,,,,135.07723345448,0,0,,True,9.464,-0.5,-0.15,0.995,48.0,39.0,West Indian,Australian,Indian,44,Sardar Patel Stadium,2014-05-19 00:00:00,29.33150684931507,39.00547945205479,25.454794520547946,1,True,False,False,False,False,False,0,False,,4.0,10.0,0.0
10,MI,RR,1,2.5,Lendl Simmons,Michael Hussey,Dhawal Kulkarni,,,,136.78133064752,0,0,,True,8.105,-0.18600000000000003,0.185,0.674,,,West Indian,Australian,Indian,44,Sardar Patel Stadium,2014-05-19 00:00:00,29.33150684931507,39.00547945205479,25.454794520547946,1,True,False,False,False,False,False,0,False,,4.0,11.0,0.0
11,MI,RR,1,2.6,Lendl Simmons,Michael Hussey,Dhawal Kulkarni,,,,114.47675195384001,4,4,,True,12.874,-0.529,0.156,1.436,76.0,11.0,West Indian,Australian,Indian,44,Sardar Patel Stadium,2014-05-19 00:00:00,29.33150684931507,39.00547945205479,25.454794520547946,1,False,False,False,False,True,False,0,False,,8.0,12.0,0.0
12,MI,RR,1,3.1,Michael Hussey,Lendl Simmons,Ankit Sharma,,,,90.90761064968,1,1,,False,4.371,-0.107,-0.23800000000000002,0.633,21.0,64.0,Australian,West Indian,Indian,44,Sardar Patel Stadium,2014-05-19 00:00:00,39.00547945205479,29.33150684931507,23.095890410958905,1,False,True,False,False,False,False,0,False,,9.0,13.0,0.0
