,batting_team,bowling_team,inning,ovr,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,match_id,ground,date,batsman_age,non_striker_age,bowler_age,dummy_ball,dot_ball,single,double,triple,four,six,wicket,bowler_wicket,target,cumul_runs,cumul_balls,cumul_wickets
0,KKR,DD,1,1.1,Jacques Kallis,Gautam Gambhir,Mohammed Shami,,,,141.02536128896,1,0,Wd,True,8.605,-0.15,0.496,0.9440000000000001,,,South African,Indian,Indian,06,Dubai International Stadium,2014-04-19 00:00:00,38.534246575342465,32.534246575342465,24.12876712328767,0,False,False,False,False,False,False,0,False,,1.0,0.0,0.0
1,KKR,DD,1,1.2,Jacques Kallis,Gautam Gambhir,Mohammed Shami,c Ross Taylor b Mohammed Shami,Jacques Kallis,caught fielder,,0,0,,True,7.721,-0.311,-0.322,0.8320000000000001,,,South African,Indian,Indian,06,Dubai International Stadium,2014-04-19 00:00:00,38.534246575342465,32.534246575342465,24.12876712328767,1,True,False,False,False,False,False,1,True,,1.0,1.0,1.0
2,KKR,DD,1,1.3,Manish Pandey,Gautam Gambhir,Mohammed Shami,,,,134.92231552784003,5,0,Wd,True,9.132,0.16899999999999998,1.033,0.72,,,Indian,Indian,Indian,06,Dubai International Stadium,2014-04-19 00:00:00,24.621917808219177,32.534246575342465,24.12876712328767,0,False,False,False,False,False,False,0,False,,6.0,1.0,1.0
3,KKR,DD,1,1.4,Manish Pandey,Gautam Gambhir,Mohammed Shami,,,,137.60996141792,0,0,,True,8.142999999999999,-0.326,-0.315,0.682,,,Indian,Indian,Indian,06,Dubai International Stadium,2014-04-19 00:00:00,24.621917808219177,32.534246575342465,24.12876712328767,1,True,False,False,False,False,False,0,False,,6.0,2.0,1.0
4,KKR,DD,1,1.5,Manish Pandey,Gautam Gambhir,Mohammed Shami,,,,134.64850709936,2,2,,True,10.091000000000001,-0.48,-0.409,1.225,18.0,21.0,Indian,Indian,Indian,06,Dubai International Stadium,2014-04-19 00:00:00,24.621917808219177,32.534246575342465,24.12876712328767,1,False,False,True,False,False,False,0,False,,8.0,3.0,1.0
5,KKR,DD,1,1.6,Manish Pandey,Gautam Gambhir,Mohammed Shami,,,,137.11278295568,1,0,Lb,True,7.622999999999999,-0.209,0.243,0.9079999999999999,44.0,22.0,Indian,Indian,Indian,06,Dubai International Stadium,2014-04-19 00:00:00,24.621917808219177,32.534246575342465,24.12876712328767,1,False,False,False,False,False,False,0,False,,9.0,4.0,1.0
6,KKR,DD,1,1.7,Gautam Gambhir,Manish Pandey,Mohammed Shami,,,,137.16682409288,0,0,,False,8.698,0.22899999999999998,-0.253,0.861,,,Indian,Indian,Indian,06,Dubai International Stadium,2014-04-19 00:00:00,32.534246575342465,24.621917808219177,24.12876712328767,1,True,False,False,False,False,False,0,False,,9.0,5.0,1.0
7,KKR,DD,1,1.8,Gautam Gambhir,Manish Pandey,Mohammed Shami,,,,142.16743065512,1,0,Wd,False,7.747999999999999,0.33399999999999996,0.34299999999999997,0.63,,,Indian,Indian,Indian,06,Dubai International Stadium,2014-04-19 00:00:00,32.534246575342465,24.621917808219177,24.12876712328767,0,False,False,False,False,False,False,0,False,,10.0,5.0,1.0
8,KKR,DD,1,1.9,Gautam Gambhir,Manish Pandey,Mohammed Shami,,,,139.29604489855998,0,0,,False,7.747999999999999,-0.06,-0.585,0.7979999999999999,,,Indian,Indian,Indian,06,Dubai International Stadium,2014-04-19 00:00:00,32.534246575342465,24.621917808219177,24.12876712328767,1,True,False,False,False,False,False,0,False,,10.0,6.0,1.0
9,KKR,DD,1,2.1,Manish Pandey,Gautam Gambhir,Nathan Coulter-Nile,,,,,0,0,,True,,,,,46.0,22.0,Indian,Indian,Australian,06,Dubai International Stadium,2014-04-19 00:00:00,24.621917808219177,32.534246575342465,26.53972602739726,1,True,False,False,False,False,False,0,False,,10.0,7.0,1.0
