,batting_team,bowling_team,inning,ovr,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,match_id,ground,date,batsman_age,non_striker_age,bowler_age,dummy_ball,dot_ball,single,double,triple,four,six,wicket,bowler_wicket,target,cumul_runs,cumul_balls,cumul_wickets
0,CSK,RR,1,1.1,Dwayne Smith,Brendon McCullum,Dhawal Kulkarni,,,,137.97023566592,4,4,,True,3.516,-0.428,-0.28800000000000003,0.49200000000000005,8.0,50.0,West Indian,New Zealander,Indian,10,Dubai International Stadium,2014-04-23 00:00:00,31.052054794520547,32.59178082191781,25.383561643835616,1,False,False,False,False,True,False,0,False,,4.0,1.0,0.0
1,CSK,RR,1,1.2,Dwayne Smith,Brendon McCullum,Dhawal Kulkarni,,,,137.6495915852,0,0,,True,7.659,-0.331,-0.47,0.74,,,West Indian,New Zealander,Indian,10,Dubai International Stadium,2014-04-23 00:00:00,31.052054794520547,32.59178082191781,25.383561643835616,1,True,False,False,False,False,False,0,False,,4.0,2.0,0.0
2,CSK,RR,1,1.3,Dwayne Smith,Brendon McCullum,Dhawal Kulkarni,,,,132.34275191216,0,0,,True,6.523,-0.19399999999999998,-0.19899999999999998,0.716,36.0,27.0,West Indian,New Zealander,Indian,10,Dubai International Stadium,2014-04-23 00:00:00,31.052054794520547,32.59178082191781,25.383561643835616,1,True,False,False,False,False,False,0,False,,4.0,3.0,0.0
3,CSK,RR,1,1.4,Dwayne Smith,Brendon McCullum,Dhawal Kulkarni,,,,135.72932984336,0,0,,True,9.202,-0.35700000000000004,-0.386,0.9259999999999999,30.0,33.0,West Indian,New Zealander,Indian,10,Dubai International Stadium,2014-04-23 00:00:00,31.052054794520547,32.59178082191781,25.383561643835616,1,True,False,False,False,False,False,0,False,,4.0,4.0,0.0
4,CSK,RR,1,1.5,Dwayne Smith,Brendon McCullum,Dhawal Kulkarni,,,,136.93264583168,0,0,,True,7.617000000000001,-0.265,-0.256,0.855,36.0,28.0,West Indian,New Zealander,Indian,10,Dubai International Stadium,2014-04-23 00:00:00,31.052054794520547,32.59178082191781,25.383561643835616,1,True,False,False,False,False,False,0,False,,4.0,5.0,0.0
5,CSK,RR,1,1.6,Dwayne Smith,Brendon McCullum,Dhawal Kulkarni,,,,131.86358716232,1,1,,True,8.434,-0.256,0.004,0.953,57.0,55.0,West Indian,New Zealander,Indian,10,Dubai International Stadium,2014-04-23 00:00:00,31.052054794520547,32.59178082191781,25.383561643835616,1,False,True,False,False,False,False,0,False,,5.0,6.0,0.0
6,CSK,RR,1,2.1,Dwayne Smith,Brendon McCullum,Tim Southee,,,,133.62893097752,2,2,,True,7.22,0.08199999999999999,0.295,0.9059999999999999,87.0,25.0,West Indian,New Zealander,New Zealander,10,Dubai International Stadium,2014-04-23 00:00:00,31.052054794520547,32.59178082191781,25.38082191780822,1,False,False,True,False,False,False,0,False,,7.0,7.0,0.0
7,CSK,RR,1,2.2,Dwayne Smith,Brendon McCullum,Tim Southee,,,,134.39271238327999,0,0,,True,8.413,-0.391,-0.237,0.9670000000000001,45.0,41.0,West Indian,New Zealander,New Zealander,10,Dubai International Stadium,2014-04-23 00:00:00,31.052054794520547,32.59178082191781,25.38082191780822,1,True,False,False,False,False,False,0,False,,7.0,8.0,0.0
8,CSK,RR,1,2.3,Dwayne Smith,Brendon McCullum,Tim Southee,,,,135.57080917424003,0,0,,True,6.517,-0.49700000000000005,-0.584,0.7559999999999999,,,West Indian,New Zealander,New Zealander,10,Dubai International Stadium,2014-04-23 00:00:00,31.052054794520547,32.59178082191781,25.38082191780822,1,True,False,False,False,False,False,0,False,,7.0,9.0,0.0
9,CSK,RR,1,2.4,Dwayne Smith,Brendon McCullum,Tim Southee,,,,137.85134516408,0,0,,True,6.005,-0.062,0.079,0.75,44.0,29.0,West Indian,New Zealander,New Zealander,10,Dubai International Stadium,2014-04-23 00:00:00,31.052054794520547,32.59178082191781,25.38082191780822,1,True,False,False,False,False,False,0,False,,7.0,10.0,0.0
