,Unnamed: 0,batting_team,bowling_team,inning,ovr,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,match_id,ground,date,batsman_age,non_striker_age,bowler_age,dummy_ball,dot_ball,single,double,triple,four,six,wicket,bowler_wicket,target,cumul_runs,cumul_balls,cumul_wickets,won
0,0,RR,CSK,1,1.1,Ankit Sharma,Shane Watson,Samuel Badree,,,,85.96464796712,0,0,,False,6.3370000000000015,0.206,-0.083,0.589,52.0,37.0,Indian,Australian,West Indian,37,JSCA Stadium,2014-05-13,23.079452054794523,32.92602739726028,33.2,1,True,False,False,False,False,False,0,False,,0.0,1.0,0.0,0.0
1,1,RR,CSK,1,1.2,Ankit Sharma,Shane Watson,Samuel Badree,,,,93.1196945324,0,0,,False,7.053,0.21600000000000005,0.108,0.473,46.0,30.0,Indian,Australian,West Indian,37,JSCA Stadium,2014-05-13,23.079452054794523,32.92602739726028,33.2,1,True,False,False,False,False,False,0,False,,0.0,2.0,0.0,0.0
2,2,RR,CSK,1,1.3,Ankit Sharma,Shane Watson,Samuel Badree,,,,84.27856448648001,0,0,,False,7.689,0.104,-0.307,-0.015,54.0,39.0,Indian,Australian,West Indian,37,JSCA Stadium,2014-05-13,23.079452054794523,32.92602739726028,33.2,1,True,False,False,False,False,False,0,False,,0.0,3.0,0.0,0.0
3,3,RR,CSK,1,1.4,Ankit Sharma,Shane Watson,Samuel Badree,,,,92.9575711208,0,0,,False,4.162,0.037000000000000005,-0.254,0.524,,,Indian,Australian,West Indian,37,JSCA Stadium,2014-05-13,23.079452054794523,32.92602739726028,33.2,1,True,False,False,False,False,False,0,False,,0.0,4.0,0.0,0.0
4,4,RR,CSK,1,1.5,Ankit Sharma,Shane Watson,Samuel Badree,,,,86.36815512488,1,1,,False,3.692,0.084,0.01,0.512,36.0,54.0,Indian,Australian,West Indian,37,JSCA Stadium,2014-05-13,23.079452054794523,32.92602739726028,33.2,1,False,True,False,False,False,False,0,False,,1.0,5.0,0.0,0.0
5,5,RR,CSK,1,1.6,Shane Watson,Ankit Sharma,Samuel Badree,,,,89.90604824024003,1,1,,True,2.914,-0.277,-0.181,0.456,78.0,63.0,Australian,Indian,West Indian,37,JSCA Stadium,2014-05-13,32.92602739726028,23.079452054794523,33.2,1,False,True,False,False,False,False,0,False,,2.0,6.0,0.0,0.0
6,6,RR,CSK,1,2.1,Shane Watson,Ankit Sharma,Ishwar Pandey,,,,131.38081967,0,0,,True,10.798,-0.43,-0.752,0.923,33.0,28.0,Australian,Indian,Indian,37,JSCA Stadium,2014-05-13,32.92602739726028,23.079452054794523,24.75890410958904,1,True,False,False,False,False,False,0,False,,2.0,7.0,0.0,0.0
7,7,RR,CSK,1,2.2,Shane Watson,Ankit Sharma,Ishwar Pandey,,,,,0,0,,True,9.987,-0.374,-0.469,1.305,,,Australian,Indian,Indian,37,JSCA Stadium,2014-05-13,32.92602739726028,23.079452054794523,24.75890410958904,1,True,False,False,False,False,False,0,False,,2.0,8.0,0.0,0.0
8,8,RR,CSK,1,2.3,Shane Watson,Ankit Sharma,Ishwar Pandey,,,,132.34275191216003,0,0,,True,9.016,-0.409,-0.539,0.925,32.0,30.0,Australian,Indian,Indian,37,JSCA Stadium,2014-05-13,32.92602739726028,23.079452054794523,24.75890410958904,1,True,False,False,False,False,False,0,False,,2.0,9.0,0.0,0.0
9,9,RR,CSK,1,2.4,Shane Watson,Ankit Sharma,Ishwar Pandey,,,,133.96758877064002,0,0,,True,8.97,-0.294,-0.142,0.818,40.0,56.0,Australian,Indian,Indian,37,JSCA Stadium,2014-05-13,32.92602739726028,23.079452054794523,24.75890410958904,1,True,False,False,False,False,False,0,False,,2.0,10.0,0.0,0.0
10,10,RR,CSK,1,2.5,Shane Watson,Ankit Sharma,Ishwar Pandey,,,,132.98764281607998,0,0,,True,8.466000000000001,-0.436,-0.28800000000000003,0.918,64.0,55.0,Australian,Indian,Indian,37,JSCA Stadium,2014-05-13,32.92602739726028,23.079452054794523,24.75890410958904,1,True,False,False,False,False,False,0,False,,2.0,11.0,0.0,0.0
11,11,RR,CSK,1,2.6,Shane Watson,Ankit Sharma,Ishwar Pandey,,,,131.53934033911997,6,6,,True,9.229,-0.344,-0.229,0.924,81.0,82.0,Australian,Indian,Indian,37,JSCA Stadium,2014-05-13,32.92602739726028,23.079452054794523,24.75890410958904,1,False,False,False,False,False,True,0,False,,8.0,12.0,0.0,0.0
12,12,RR,CSK,1,3.1,Ankit Sharma,Shane Watson,Samuel Badree,,,,95.88299801455999,0,0,,False,8.068999999999999,0.182,0.039,0.645,32.0,30.0,Indian,Australian,West Indian,37,JSCA Stadium,2014-05-13,23.079452054794523,32.92602739726028,33.2,1,True,False,False,False,False,False,0,False,,8.0,13.0,0.0,0.0
13,13,RR,CSK,1,3.2,Ankit Sharma,Shane Watson,Samuel Badree,,,,83.37427612399999,0,0,,False,4.99,0.011,-0.302,0.491,55.0,28.0,Indian,Australian,West Indian,37,JSCA Stadium,2014-05-13,23.079452054794523,32.92602739726028,33.2,1,True,False,False,False,False,False,0,False,,8.0,14.0,0.0,0.0
14,14,RR,CSK,1,3.3,Ankit Sharma,Shane Watson,Samuel Badree,,,,93.9483253028,1,1,,False,4.628,0.135,0.112,0.555,16.0,51.0,Indian,Australian,West Indian,37,JSCA Stadium,2014-05-13,23.079452054794523,32.92602739726028,33.2,1,False,True,False,False,False,False,0,False,,9.0,15.0,0.0,0.0
15,15,RR,CSK,1,3.4,Shane Watson,Ankit Sharma,Samuel Badree,,,,94.272572126,5,0,Wd,True,4.748,0.235,0.415,0.422,,,Australian,Indian,West Indian,37,JSCA Stadium,2014-05-13,32.92602739726028,23.079452054794523,33.2,0,False,False,False,False,False,False,0,False,,14.0,15.0,0.0,0.0
16,16,RR,CSK,1,3.5,Shane Watson,Ankit Sharma,Samuel Badree,,,,94.71931219352,1,1,,True,6.3610000000000015,-0.045,0.1,0.584,90.0,40.0,Australian,Indian,West Indian,37,JSCA Stadium,2014-05-13,32.92602739726028,23.079452054794523,33.2,1,False,True,False,False,False,False,0,False,,15.0,16.0,0.0,0.0
17,17,RR,CSK,1,3.6,Ankit Sharma,Shane Watson,Samuel Badree,,,,,0,0,,False,,,,,,,Indian,Australian,West Indian,37,JSCA Stadium,2014-05-13,23.079452054794523,32.92602739726028,33.2,1,True,False,False,False,False,False,0,False,,15.0,17.0,0.0,0.0
