batting_team,bowling_team,inning,ovr,ovr_ball_num,batsman_id,non_striker_id,bowler_id,player_out_id,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,batsman_dob,non_striker_dob,bowler_dob,match_id,game_end_time
RCB,RR,1,1.1,1,44,1750,148,-1,Parthiv Patel,Yogesh Takawale,Stuart Binny,,,,32.038,1,1,,n,7.634,-0.188,-0.111,1.040,24,35,Indian,Indian,Indian,1985-03-09,1984-11-05,1984-06-03,14,2014-04-26 18:41:18.109000
RCB,RR,1,1.2,2,1750,44,148,-1,Yogesh Takawale,Parthiv Patel,Stuart Binny,,,,34.368,0,0,,y,8.407,-0.476,-0.711,0.957,5,5,Indian,Indian,Indian,1984-11-05,1985-03-09,1984-06-03,14,2014-04-26 18:41:18.109000
RCB,RR,1,1.3,3,1750,44,148,-1,Yogesh Takawale,Parthiv Patel,Stuart Binny,,,,29.110,0,0,,y,5.236,-0.251,-0.299,0.574,41,36,Indian,Indian,Indian,1984-11-05,1985-03-09,1984-06-03,14,2014-04-26 18:41:18.109000
RCB,RR,1,1.4,4,1750,44,148,1750,Yogesh Takawale,Parthiv Patel,Stuart Binny,c Sanju Samson b Stuart Binny,Yogesh Takawale,caught keeper,33.360,0,0,,y,6.401,-0.599,-0.661,0.785,0,0,Indian,Indian,Indian,1984-11-05,1985-03-09,1984-06-03,14,2014-04-26 18:41:18.109000
RCB,RR,1,1.5,5,164,44,148,44,Virat Kohli,Parthiv Patel,Stuart Binny,run out (Ajinkya Rahane),Parthiv Patel,run out,35.335,0,0,,y,2.429,-0.394,-0.463,0.341,0,0,Indian,Indian,Indian,1988-11-05,1985-03-09,1984-06-03,14,2014-04-26 18:41:18.109000
RCB,RR,1,1.6,6,113,164,148,-1,Yuvraj Singh,Virat Kohli,Stuart Binny,,,,35.678,0,0,,n,7.899,0.110,0.665,0.910,5,5,Indian,Indian,Indian,1981-12-12,1988-11-05,1984-06-03,14,2014-04-26 18:41:18.109000
RCB,RR,1,2.1,1,164,113,307,-1,Virat Kohli,Yuvraj Singh,Tim Southee,,,,36.678,1,1,,y,4.798,-0.471,-0.562,0.521,12,45,Indian,Indian,New Zealander,1988-11-05,1981-12-12,1988-12-11,14,2014-04-26 18:41:18.109000
RCB,RR,1,2.2,2,113,164,307,-1,Yuvraj Singh,Virat Kohli,Tim Southee,,,,37.499,0,0,,n,6.448,0.166,0.371,0.671,5,5,Indian,Indian,New Zealander,1981-12-12,1988-11-05,1988-12-11,14,2014-04-26 18:41:18.109000
RCB,RR,1,2.3,3,113,164,307,-1,Yuvraj Singh,Virat Kohli,Tim Southee,,,,37.536,0,0,,n,6.077,0.412,0.614,0.668,5,5,Indian,Indian,New Zealander,1981-12-12,1988-11-05,1988-12-11,14,2014-04-26 18:41:18.109000
RCB,RR,1,2.4,4,113,164,307,-1,Yuvraj Singh,Virat Kohli,Tim Southee,,,,37.989,2,2,,n,2.938,0.049,0.086,0.746,20,23,Indian,Indian,New Zealander,1981-12-12,1988-11-05,1988-12-11,14,2014-04-26 18:41:18.109000
