,batting_team,bowling_team,inning,ovr,batsman_name,non_striker_name,bowler_name,player_out_how,player_out_name,dismissal_method,ball_speed,runs_w_extras,runs_batter,extras_type,bat_right_handed,landed_y,landed_x,ended_x,ended_y,hit_x,hit_y,batsman_nat,non_striker_nat,bowler_nat,match_id,ground,date,batsman_age,non_striker_age,bowler_age,dummy_ball,dot_ball,single,double,triple,four,six,wicket,bowler_wicket,target,cumul_runs,cumul_balls,cumul_wickets
0,DD,KKR,1,1.1,Quinton de Kock,Murali Vijay,Suryakumar Yadav,,,,86.04751104415999,4,4,,False,6.973,-0.266,-0.028999999999999998,0.75,93.0,50.0,South African,Indian,Indian,28,Kotla,2014-05-07 00:00:00,21.4,30.117808219178084,23.660273972602738,1,False,False,False,False,True,False,0,False,,4.0,1.0,0.0
1,DD,KKR,1,1.2,Quinton de Kock,Murali Vijay,Suryakumar Yadav,,,,89.76914402599999,1,1,,False,6.403,-0.031,0.207,0.725,63.0,79.0,South African,Indian,Indian,28,Kotla,2014-05-07 00:00:00,21.4,30.117808219178084,23.660273972602738,1,False,True,False,False,False,False,0,False,,5.0,2.0,0.0
2,DD,KKR,1,1.3,Murali Vijay,Quinton de Kock,Suryakumar Yadav,,,,87.94255358864001,0,0,,True,4.037,0.195,0.105,0.597,65.0,44.0,Indian,South African,Indian,28,Kotla,2014-05-07 00:00:00,30.117808219178084,21.4,23.660273972602738,1,True,False,False,False,False,False,0,False,,5.0,3.0,0.0
3,DD,KKR,1,1.4,Murali Vijay,Quinton de Kock,Suryakumar Yadav,,,,92.71258463216,0,0,,True,7.016,0.27,-0.071,0.503,56.0,32.0,Indian,South African,Indian,28,Kotla,2014-05-07 00:00:00,30.117808219178084,21.4,23.660273972602738,1,True,False,False,False,False,False,0,False,,5.0,4.0,0.0
4,DD,KKR,1,1.5,Murali Vijay,Quinton de Kock,Suryakumar Yadav,,,,104.83221033488,2,2,,True,4.836,0.258,0.09,0.66,22.0,47.0,Indian,South African,Indian,28,Kotla,2014-05-07 00:00:00,30.117808219178084,21.4,23.660273972602738,1,False,False,True,False,False,False,0,False,,7.0,5.0,0.0
5,DD,KKR,1,1.6,Murali Vijay,Quinton de Kock,Suryakumar Yadav,,,,88.80360904135999,1,1,,True,4.783,0.22399999999999998,0.18100000000000002,0.721,79.0,52.0,Indian,South African,Indian,28,Kotla,2014-05-07 00:00:00,30.117808219178084,21.4,23.660273972602738,1,False,True,False,False,False,False,0,False,,8.0,6.0,0.0
6,DD,KKR,1,2.1,Murali Vijay,Quinton de Kock,Jacques Kallis,,,,131.70146375072,0,0,,True,8.689,-0.218,0.055,0.9279999999999999,66.0,33.0,Indian,South African,South African,28,Kotla,2014-05-07 00:00:00,30.117808219178084,21.4,38.583561643835615,1,True,False,False,False,False,False,0,False,,8.0,7.0,0.0
7,DD,KKR,1,2.2,Murali Vijay,Quinton de Kock,Jacques Kallis,,,,130.24595578880002,1,1,,True,8.038,-0.226,-0.151,0.953,64.0,47.0,Indian,South African,South African,28,Kotla,2014-05-07 00:00:00,30.117808219178084,21.4,38.583561643835615,1,False,True,False,False,False,False,0,False,,9.0,8.0,0.0
8,DD,KKR,1,2.3,Quinton de Kock,Murali Vijay,Jacques Kallis,,,,138.40977024848,4,4,,False,11.179,0.165,-0.551,1.3559999999999999,13.0,67.0,South African,Indian,South African,28,Kotla,2014-05-07 00:00:00,21.4,30.117808219178084,38.583561643835615,1,False,False,False,False,True,False,0,False,,13.0,9.0,0.0
9,DD,KKR,1,2.4,Quinton de Kock,Murali Vijay,Jacques Kallis,,,,135.91306970984002,0,0,,False,8.16,-0.076,-0.57,0.988,68.0,34.0,South African,Indian,South African,28,Kotla,2014-05-07 00:00:00,21.4,30.117808219178084,38.583561643835615,1,True,False,False,False,False,False,0,False,,13.0,10.0,0.0
10,DD,KKR,1,2.5,Quinton de Kock,Murali Vijay,Jacques Kallis,,,,136.43186462696,0,0,,False,8.105,0.22,-0.183,1.065,,,South African,Indian,South African,28,Kotla,2014-05-07 00:00:00,21.4,30.117808219178084,38.583561643835615,1,True,False,False,False,False,False,0,False,,13.0,11.0,0.0
11,DD,KKR,1,2.6,Quinton de Kock,Murali Vijay,Jacques Kallis,,,,134.08287653,1,1,,False,8.513,0.159,-0.013000000000000001,1.123,28.0,37.0,South African,Indian,South African,28,Kotla,2014-05-07 00:00:00,21.4,30.117808219178084,38.583561643835615,1,False,True,False,False,False,False,0,False,,14.0,12.0,0.0
12,DD,KKR,1,3.1,Quinton de Kock,Murali Vijay,Umesh Yadav,,,,143.91115801544,0,0,,False,6.037000000000001,0.20600000000000002,0.265,0.664,44.0,33.0,South African,Indian,Indian,28,Kotla,2014-05-07 00:00:00,21.4,30.117808219178084,26.55068493150685,1,True,False,False,False,False,False,0,False,,14.0,13.0,0.0
13,DD,KKR,1,3.2,Quinton de Kock,Murali Vijay,Umesh Yadav,,,,143.46081520544,0,0,,False,6.117999999999999,0.259,0.28,0.6629999999999999,62.0,32.0,South African,Indian,Indian,28,Kotla,2014-05-07 00:00:00,21.4,30.117808219178084,26.55068493150685,1,True,False,False,False,False,False,0,False,,14.0,14.0,0.0
14,DD,KKR,1,3.3,Quinton de Kock,Murali Vijay,Umesh Yadav,c Gautam Gambhir b Umesh Yadav,Quinton de Kock,caught fielder,144.14893901912,0,0,,False,5.893,0.294,0.16,0.7170000000000001,,,South African,Indian,Indian,28,Kotla,2014-05-07 00:00:00,21.4,30.117808219178084,26.55068493150685,1,True,False,False,False,False,False,1,True,,14.0,15.0,1.0
15,DD,KKR,1,3.4,Murali Vijay,Kevin Pietersen,Umesh Yadav,,,,141.02536128896,0,0,,True,8.499,-0.49200000000000005,-0.6759999999999999,1.2590000000000001,,,Indian,English,Indian,28,Kotla,2014-05-07 00:00:00,30.117808219178084,33.88219178082192,26.55068493150685,1,True,False,False,False,False,False,0,False,,14.0,16.0,1.0
16,DD,KKR,1,3.5,Murali Vijay,Kevin Pietersen,Umesh Yadav,,,,142.88437640864,4,4,,True,3.892,-0.521,-0.6409999999999999,0.502,16.0,72.0,Indian,English,Indian,28,Kotla,2014-05-07 00:00:00,30.117808219178084,33.88219178082192,26.55068493150685,1,False,False,False,False,True,False,0,False,,18.0,17.0,1.0
17,DD,KKR,1,3.6,Murali Vijay,Kevin Pietersen,Umesh Yadav,,,,144.60288457160001,0,0,,True,2.574,-0.49,-0.521,0.287,37.0,45.0,Indian,English,Indian,28,Kotla,2014-05-07 00:00:00,30.117808219178084,33.88219178082192,26.55068493150685,1,True,False,False,False,False,False,0,False,,18.0,18.0,1.0
18,DD,KKR,1,4.1,Kevin Pietersen,Murali Vijay,Shakib Al Hasan,,,,77.68554574808,0,0,,True,5.038,0.053,0.185,0.853,47.0,36.0,English,Indian,Bangladeshi,28,Kotla,2014-05-07 00:00:00,33.88219178082192,30.117808219178084,27.13972602739726,1,True,False,False,False,False,False,0,False,,18.0,19.0,1.0
19,DD,KKR,1,4.2,Kevin Pietersen,Murali Vijay,Shakib Al Hasan,,,,78.0422172536,0,0,,True,6.392,0.017,0.447,0.73,68.0,34.0,English,Indian,Bangladeshi,28,Kotla,2014-05-07 00:00:00,33.88219178082192,30.117808219178084,27.13972602739726,1,True,False,False,False,False,False,0,False,,18.0,20.0,1.0
20,DD,KKR,1,4.3,Kevin Pietersen,Murali Vijay,Shakib Al Hasan,,,,81.38916501752001,0,0,,True,6.487,-0.444,-0.33899999999999997,0.5920000000000001,40.0,30.0,English,Indian,Bangladeshi,28,Kotla,2014-05-07 00:00:00,33.88219178082192,30.117808219178084,27.13972602739726,1,True,False,False,False,False,False,0,False,,18.0,21.0,1.0
21,DD,KKR,1,4.4,Kevin Pietersen,Murali Vijay,Shakib Al Hasan,,,,82.16375465072001,1,1,,True,5.551,-0.03,0.23800000000000002,0.708,72.0,51.0,English,Indian,Bangladeshi,28,Kotla,2014-05-07 00:00:00,33.88219178082192,30.117808219178084,27.13972602739726,1,False,True,False,False,False,False,0,False,,19.0,22.0,1.0
22,DD,KKR,1,4.5,Murali Vijay,Kevin Pietersen,Shakib Al Hasan,,,,82.62490568816,0,0,,True,5.462000000000001,-0.252,0.05,0.722,56.0,39.0,Indian,English,Bangladeshi,28,Kotla,2014-05-07 00:00:00,30.117808219178084,33.88219178082192,27.13972602739726,1,True,False,False,False,False,False,0,False,,19.0,23.0,1.0
23,DD,KKR,1,4.6,Murali Vijay,Kevin Pietersen,Shakib Al Hasan,,,,84.26055077408,1,1,,True,5.102,-0.053,0.255,0.638,64.0,75.0,Indian,English,Bangladeshi,28,Kotla,2014-05-07 00:00:00,30.117808219178084,33.88219178082192,27.13972602739726,1,False,True,False,False,False,False,0,False,,20.0,24.0,1.0
24,DD,KKR,1,5.1,Murali Vijay,Kevin Pietersen,Sunil Narine,,,,102.00766023055999,1,1,,True,5.46,-0.131,-0.033,0.688,61.0,74.0,Indian,English,West Indian,28,Kotla,2014-05-07 00:00:00,30.117808219178084,33.88219178082192,25.964383561643835,1,False,True,False,False,False,False,0,False,,21.0,25.0,1.0
25,DD,KKR,1,5.2,Kevin Pietersen,Murali Vijay,Sunil Narine,,,,98.08427366984002,0,0,,True,5.2139999999999995,-0.405,-0.561,0.732,,,English,Indian,West Indian,28,Kotla,2014-05-07 00:00:00,33.88219178082192,30.117808219178084,25.964383561643835,1,True,False,False,False,False,False,0,False,,21.0,26.0,1.0
26,DD,KKR,1,5.3,Kevin Pietersen,Murali Vijay,Sunil Narine,,,,101.49246805592,4,4,,True,5.236000000000001,-0.499,-0.596,0.63,8.0,43.0,English,Indian,West Indian,28,Kotla,2014-05-07 00:00:00,33.88219178082192,30.117808219178084,25.964383561643835,1,False,False,False,False,True,False,0,False,,25.0,27.0,1.0
